time,target_shoulder_pan_joint,target_shoulder_lift_joint,target_elbow_joint,target_wrist_1_joint,target_wrist_2_joint,target_wrist_3_joint,actual_shoulder_pan_joint,actual_shoulder_lift_joint,actual_elbow_joint,actual_wrist_1_joint,actual_wrist_2_joint,actual_wrist_3_joint
1780434145.060976982,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005241953054652275,-1.578139286683144,1.5547927859350754,-3.033125077799759,-1.5723492897985505,0.00017320723651066471
1780434145.110909700,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005241683640706058,-1.5781392769163567,1.5547928008234533,-3.0331252387510594,-1.5723492228797076,0.00017315706514011458
1780434145.160811186,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005241390382962977,-1.5781392676853754,1.5547928180841404,-3.033125401880848,-1.572349149388491,0.00017310231467984076
1780434145.210866690,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005241156612978778,-1.5781392613351715,1.5547928326473044,-3.0331255232655545,-1.5723490902925308,0.00017305851232992663
1780434145.260951996,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005240903639305552,-1.5781392554442357,1.554792849232496,-3.0331256462391334,-1.5723490257955894,0.00017301089747156763
1780434145.311159134,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005240702998251099,-1.5781392514854096,1.5547928630157424,-3.03312573770298,-1.5723489742099461,0.00017297293496833054
1780434145.360795498,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.000524048681012887,-1.5781392479203253,1.5547928785121008,-3.0331258303233612,-1.5723489181681245,0.0001729317931867488
1780434145.410906315,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005240315988949062,-1.5781392456168852,1.5547928912469884,-3.0331258991813907,-1.572348873525249,0.0001728990804313071
1780434145.460793257,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005240132527544462,-1.5781392436507442,1.554792905425672,-3.033125968880675,-1.5723488251955953,0.0001728637131603208
1780434145.511017561,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.000523998797848887,-1.578139242476074,1.554792916977141,-3.0331260206769564,-1.5723487868159411,0.00017283565265558017
1780434145.561032295,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005239854372310434,-1.578139241688329,1.5547929279637855,-3.0331260660830903,-1.5723487510881469,0.00017280954374894879
1780434145.610939980,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005239711369690424,-1.5781392411685804,1.5547929400656708,-3.0331261120190436,-1.5723487125575488,0.0001727813920919937
1780434145.660967588,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005239599038713916,-1.578139241000243,1.5547929498300284,-3.033126146138712,-1.5723486820651973,0.00017275911094365658
1780434145.710841417,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.000523949546708671,-1.578139241037034,1.5547929590420035,-3.033126176036652,-1.5723486537616211,0.0001727384216154915
1780434145.760793686,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005239384872909389,-1.5781392412855864,1.5547929691082936,-3.033126206271875,-1.5723486233246318,0.00017271615810527576
1780434145.810843706,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005239298182139441,-1.5781392416362845,1.5547929771707985,-3.0331262287225753,-1.5723485993007722,0.00017269856939023203
1780434145.860976934,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005239205724225731,-1.578139242166607,1.5547929859422764,-3.0331262514238,-1.5723485735072975,0.00017267966284191785
1780434145.911102295,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.000523913332764457,-1.5781392426984624,1.5547929929390312,-3.0331262682794127,-1.572348553179071,0.00017266474103439872
1780434145.960943699,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.000523906675051583,-1.5781392432813517,1.554792999476144,-3.0331262830468115,-1.5723485343768553,0.00017265091812610652
1780434146.010938168,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238995838371787,-1.578139244004749,1.5547930065503068,-3.033126297980765,-1.57234851423,0.00017263607841833603
1780434146.060918331,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238940378750271,-1.5781392446470885,1.5547930121650924,-3.0331263090721126,-1.5723484983822242,0.00017262438009930535
1780434146.110811472,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238881348477301,-1.5781392454077467,1.5547930182225629,-3.0331263202924394,-1.5723484814216768,0.00017261183018383133
1780434146.160915852,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238835210353383,-1.5781392460597772,1.5547930230165665,-3.0331263286296677,-1.5723484680959536,0.00017260194348413997
1780434146.210985184,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238792844687294,-1.5781392467047723,1.554793027465325,-3.0331263359409797,-1.5723484558041092,0.00017259279924173026
1780434146.260978222,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238753951077223,-1.578139247337444,1.5547930315893685,-3.033126342354929,-1.5723484444711777,0.000172584343702609
1780434146.311034679,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.000523871259399156,-1.5781392480545362,1.5547930360168665,-3.033126348853053,-1.572348432368155,0.00017257528267369931
1780434146.360823870,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238680298047664,-1.5781392486476316,1.5547930395047054,-3.0331263536901942,-1.5723484228786355,0.00017256815193107073
1780434146.411077499,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238645969514099,-1.5781392493112927,1.5547930432412096,-3.033126358597172,-1.5723484127546983,0.00017256051422701065
1780434146.461002827,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238619171524547,-1.578139249854173,1.5547930461787471,-3.033126362255394,-1.5723484048249632,0.0001725545063416557
1780434146.510940552,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238594590212386,-1.5781392503720673,1.5547930488889972,-3.0331263654749234,-1.5723483975308319,0.000172548956879931
1780434146.560793161,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238568473405746,-1.5781392509440515,1.5547930517845905,-3.0331263687496985,-1.5723483897602988,0.00017254301656231694
1780434146.610855579,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238548094051467,-1.578139251406574,1.554793054055135,-3.033126371198525,-1.572348383682626,0.00017253834664848468
1780434146.660847425,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.000523852644694809,-1.5781392519140738,1.5547930564770005,-3.0331263736954446,-1.5723483772142115,0.00017253334975227965
1780434146.711076975,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.000523850955910106,-1.5781392523220346,1.5547930583731224,-3.03312637556767,-1.5723483721598008,0.00017252942297552593
1780434146.760801315,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238491624463366,-1.5781392527673255,1.5547930603926385,-3.033126377482308,-1.5723483667854967,0.00017252522277914832
1780434146.810874701,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238477635600451,-1.5781392531235765,1.5547930619715313,-3.033126378922575,-1.5723483625899553,0.0001725219232650361
1780434146.860894680,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238464812816197,-1.578139253457258,1.5547930634211915,-3.0331263802016615,-1.572348358742374,0.00017251887914842523
1780434146.910808086,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.000523845119850384,-1.5781392538192653,1.554793064962262,-3.0331263815166176,-1.5723483546567523,0.00017251562473060412
1780434146.961158752,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238440581919317,-1.5781392541072785,1.5547930661649094,-3.0331263825113717,-1.5723483514714933,0.000172513069476644
1780434147.010910034,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238430852253173,-1.5781392543757784,1.5547930672673604,-3.0331263833996673,-1.572348348553958,0.00017251071310013337
1780434147.060851336,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238420524092352,-1.5781392546657003,1.5547930684374036,-3.0331263843185887,-1.5723483454599494,0.0001725081951859836
1780434147.110894918,0.0,-1.5707963267948966,1.5707963267948966,-3.141592653328765,-1.5707963267948966,-4.156889272799447e-06,0.0005238412471668632,-1.5781392548953965,1.5547930693490961,-3.0331263850183108,-1.5723483430509093,0.00017250621919415006
