time,target_shoulder_pan_joint,target_shoulder_lift_joint,target_elbow_joint,target_wrist_1_joint,target_wrist_2_joint,target_wrist_3_joint,actual_shoulder_pan_joint,actual_shoulder_lift_joint,actual_elbow_joint,actual_wrist_1_joint,actual_wrist_2_joint,actual_wrist_3_joint
1780435630.660441637,5.94882591953283e-05,-1.570768897489189,1.5707688869391612,-3.141592649076359,-1.571010712126041,0.0,-0.010184938680825407,-1.4795293003383927,1.659368438006657,-3.1105321303168685,-1.5460770103412926,-0.6609959304187618
1780435630.710168600,5.94882591953283e-05,-1.570768897489189,1.5707688869391612,-3.141592649076359,-1.571010712126041,0.0,-0.009268779089710306,-1.478419434536633,1.6586337948731944,-3.117735331907468,-1.5575909946501276,-0.6609959304186354
1780435630.760149002,5.94882591953283e-05,-1.570768897489189,1.5707688869391612,-3.141592649076359,-1.571010712126041,0.0,-0.008994265888872593,-1.4795737568736271,1.658258523257098,-3.109018185585894,-1.5628776841493903,-0.6609959304185169
1780435630.810264349,5.94882591953283e-05,-1.570768897489189,1.5707688869391612,-3.141592649076359,-1.571010712126041,0.0,-0.010266254523746122,-1.4796180596117399,1.6594705924822333,-3.1181617877470615,-1.5437512941725882,-0.6484295596899906
1780435630.860286474,5.94882591953283e-05,-1.570768897489189,1.5707688869391612,-3.141592649076359,-1.571010712126041,0.0,-0.009921039129797882,-1.47984925295607,1.658683172260623,-3.1155123459219665,-1.546838332534936,-0.6484295596899765
1780435630.910365105,5.94882591953283e-05,-1.570768897489189,1.5707688869391612,-3.141592649076359,-1.571010712126041,0.0,-0.009912267161324503,-1.4809928669272212,1.6582123763502405,-3.107539814337669,-1.5479810456929788,-0.6609959304186755
1780435630.960255861,5.94882591953283e-05,-1.570768897489189,1.5707688869391612,-3.141592649076359,-1.571010712126041,0.0,-0.00911783921108428,-1.4803300385496643,1.6575318172917548,-3.1114900786632678,-1.56031895943227,-0.6609959304186703
1780435631.010235310,5.94882591953283e-05,-1.570768897489189,1.5707688869391612,-3.141592649076359,-1.571010712126041,0.0,-0.00889614234158737,-1.479642116965346,1.6575908333892826,-3.1199672910273906,-1.5648798211924264,-0.6609959304185321
1780435631.060551882,5.94882591953283e-05,-1.570768897489189,1.5707688869391612,-3.141592649076359,-1.571010712126041,0.0,-0.009515111854249598,-1.4816179587347706,1.6576543556799066,-3.1076157541835387,-1.5559785500987133,-0.6609959304184807
1780435631.428194046,5.620387215365952e-05,-1.5708458428936494,1.5707631129881312,-3.1412945406039166,-1.5709988756400817,0.0,-0.009870724365455481,-1.4804942395128382,1.6586295911621067,-3.1189331583925366,-1.5448290525418722,-0.6484295596900504
1780435631.460328341,-0.0015329288623942006,-1.5714794225308424,1.5715011400739494,-3.1416716156184252,-1.5652735664543274,8.878263487429884e-08,-0.0024715524686661963,-1.4893431131723291,1.656742699919494,-3.125734002120713,-1.5618914446223582,-0.6484295596898589
1780435631.510218620,-0.002166451002720393,-1.5717697739246868,1.571789114171275,-3.1416637641948864,-1.5629920490938023,1.1269940906501537e-07,-0.0025109302877991944,-1.4921739580617963,1.657107795058544,-3.1177920399743937,-1.5530392744821362,-0.6484295596899069
1780435631.560251474,-0.002871128889062824,-1.5720908554782795,1.5721078781963702,-3.1416564961867612,-1.5604548792715045,1.3451914292523423e-07,-0.0025569023963146705,-1.4925462351207273,1.6574196151644183,-3.129045271485286,-1.5417318530965511,-0.6484295596900105
1780435631.610120535,-0.0036395640928770234,-1.57243888668056,1.5724536057632093,-3.1416497158095256,-1.557688859250252,1.5382640233421717e-07,-0.0016625771397845489,-1.4937548612664004,1.6565608710293664,-3.1262475304663617,-1.5451664707021178,-0.648429559689987
1780435631.660132408,-0.004454594505100218,-1.5728057510066291,1.5728181494474616,-3.1416433467392544,-1.5547559012440075,1.6999253909383931e-07,-0.0004175955537891477,-1.4954146082589848,1.6555833371408946,-3.1178979684882293,-1.5587207827718748,-0.6484295596900302
1780435631.710379362,-0.004454594505100218,-1.5728057510066291,1.5728181494474616,-3.1416433467392544,-1.5547559012440075,1.6999253909383931e-07,-0.0006163119719404318,-1.4952976076814135,1.6564149638541912,-3.130595149806344,-1.5559786125663642,-0.6609959304310882
1780435631.760502338,-0.005308929294936426,-1.5731878674765607,1.573197898620491,-3.1416373182438235,-1.5516823443033614,1.8299227536644323e-07,-0.0011511046142609657,-1.4978866376253004,1.6564421973996544,-3.1204255316153606,-1.543560415961531,-0.6609959304311602
