time,target_shoulder_pan_joint,target_shoulder_lift_joint,target_elbow_joint,target_wrist_1_joint,target_wrist_2_joint,target_wrist_3_joint,actual_shoulder_pan_joint,actual_shoulder_lift_joint,actual_elbow_joint,actual_wrist_1_joint,actual_wrist_2_joint,actual_wrist_3_joint
1780432511.385732651,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262024844,-1.578124749021443,1.554778697467854,-3.0331263560655506,-1.5724649451296724,0.0001865674690554364
1780432511.435815334,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262089167,-1.5781247490214358,1.5547786974678495,-3.0331263560655537,-1.5724649451296728,0.0001865674690534794
1780432511.485665798,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262039005,-1.5781247490214376,1.554778697467852,-3.0331263560655564,-1.5724649451296708,0.0001865674690546975
1780432511.536098242,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399261992436,-1.578124749021435,1.5547786974678526,-3.03312635606556,-1.5724649451296688,0.0001865674690557166
1780432511.585714817,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262021138,-1.578124749021434,1.5547786974678495,-3.033126356065558,-1.5724649451296704,0.00018656746905502508
1780432511.635877848,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262040314,-1.578124749021426,1.5547786974678492,-3.033126356065565,-1.5724649451296706,0.00018656746905429194
1780432511.685752869,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262052884,-1.5781247490214287,1.5547786974678492,-3.033126356065562,-1.5724649451296744,0.00018656746905427584
1780432511.735860109,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262046735,-1.5781247490214172,1.5547786974678433,-3.0331263560655666,-1.5724649451296713,0.00018656746905387796
1780432511.785816669,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262055621,-1.5781247490214225,1.5547786974678448,-3.0331263560655635,-1.5724649451296746,0.0001865674690540226
1780432511.835725069,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262054339,-1.578124749021419,1.5547786974678428,-3.0331263560655644,-1.5724649451296737,0.00018656746905388967
1780432511.885764122,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262111514,-1.5781247490214163,1.554778697467842,-3.033126356065565,-1.572464945129677,0.00018656746905247577
1780432511.935912132,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262109869,-1.57812474902141,1.554778697467836,-3.033126356065565,-1.5724649451296753,0.00018656746905216942
1780432511.985549212,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.000555439926207168,-1.5781247490214145,1.5547786974678386,-3.033126356065564,-1.5724649451296746,0.00018656746905327843
1780432512.035768032,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262081944,-1.5781247490214234,1.5547786974678395,-3.0331263560655586,-1.572464945129678,0.00018656746905343347
1780432512.085990191,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262065662,-1.5781247490214199,1.5547786974678368,-3.0331263560655586,-1.5724649451296748,0.00018656746905352153
1780432512.135712385,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262033248,-1.5781247490214234,1.5547786974678393,-3.0331263560655577,-1.5724649451296746,0.00018656746905445904
1780432512.185768366,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262120325,-1.578124749021418,1.5547786974678361,-3.033126356065558,-1.5724649451296764,0.0001865674690520599
1780432512.236065865,3.161357845216095e-05,-1.5707817424516914,1.5707817482053028,-3.1415926536406196,-1.5709102560237262,0.0,0.0005554399262064616,-1.5781247490214225,1.55477869746784,-3.0331263560655595,-1.5724649451296737,0.0001865674690534552
