time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ax,ay,az,imu_wx,imu_wy,imu_wz,v_bx,v_by,v_bz,w_bx,w_by,w_bz
78.92,4.333191022529389e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-2.9757446481542186e-19,-9.232644010931119e-17,-8.922470977481085e-14,-1.0514320996334193e-13,-1.086761314514636e-13,1.6952626114772636e-14,1.576577068729963e-17,-0.007767093951092456,0.0077648657914996784,-9.799992367061815,-3.979885481125319e-09,-2.866965198224252e-09,5.303517977812275e-07,0.8000000000000267,-5.0316529593154265e-12,0.0,0.0,0.0,2.1684043449714402e-14
78.94,3.567806513907341e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-5.671948050768455e-20,2.713364888608841e-17,-8.929178831995908e-14,-1.0513914352097054e-13,-1.0874330119039215e-13,1.690982446668103e-14,3.8315345789591636e-17,-0.007767241795599228,0.007765098663844334,-9.799992276251425,-3.184671344236718e-09,-2.4153776368885517e-09,5.226775762761492e-07,0.8000000000000267,-5.044750121559054e-12,0.0,0.0,0.0,-4.3368086899428804e-14
78.96,3.664571708193447e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,5.433932290202244e-20,3.606151684840105e-17,-8.930262611411892e-14,-1.0509388552347225e-13,-1.0877150505867979e-13,1.6916604547206454e-14,1.0138006573601755e-17,-0.007767369076926401,0.007765320752916156,-9.799992205078468,-2.538377413546593e-09,-2.0419134643280746e-09,5.11212632703728e-07,0.8000000000000267,-5.036249976526847e-12,0.0,0.0,0.0,0.0
78.98,3.2818920204749113e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,1.5963649322640053e-19,2.468867329119027e-17,-8.92922001206084e-14,-1.0512822437015787e-13,-1.0872647783031082e-13,1.6929698870780766e-14,-1.1860072350899517e-17,-0.007767479570516853,0.007765534336886566,-9.799992153320224,-2.01387086823137e-09,-1.7323423471706508e-09,4.966510536316952e-07,0.7999999999994583,-5.036249976523268e-12,0.0,0.0,0.0,0.0
79.0,3.1442001291855753e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,3.2928095156804307e-19,-1.828087530076487e-17,-8.92930874323918e-14,-1.0513507707859752e-13,-1.087050775267361e-13,1.6928851981840487e-14,-1.3101554205616153e-17,-0.0077674274154573555,0.007763890517319245,-9.799992225283834,-1.3531486210263257e-09,-1.303807119271491e-09,4.6563348901541904e-07,0.8000000000000267,-5.036249976526847e-12,0.0,0.0,0.0,0.0
79.02,2.917029997228021e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,3.1120806057009517e-19,-1.7728253045817113e-17,-8.922755303175085e-14,-1.0515232180642725e-13,-1.0877076285155276e-13,1.691020951456451e-14,-1.2154199113460803e-17,-0.007767664299097273,0.007764558878184947,-9.79999220643388,-2.579251632596908e-10,-6.123667893495555e-10,4.195587304502961e-07,0.8000000000000267,-5.027055942104087e-12,0.0,0.0,0.0,4.3368086899428804e-14
79.04,2.54461635769655e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,2.6776325124714413e-19,-4.1505978798182335e-17,-8.932554411139476e-14,-1.0513485116512989e-13,-1.0862714578537027e-13,1.692475492268815e-14,-1.8307004204406012e-17,-0.007767830718114251,0.007765135641882013,-9.799992206345106,7.379554146881429e-10,2.5892895724963136e-11,3.735533772629148e-07,0.799999999999436,-5.044403176860274e-12,0.0,0.0,0.0,-4.336808689939799e-14
79.06,2.1540503509817936e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,2.164086567704205e-19,1.223096744551577e-18,-8.925692465589267e-14,-1.0521271600608203e-13,-1.0857185135937568e-13,1.6899144117264728e-14,1.7093327664088827e-17,-0.007767949065358731,0.007765640253445803,-9.799992224976462,1.6502097377933525e-09,6.177354844226303e-10,3.2903759930265235e-07,0.8000000000000267,-5.036249976526847e-12,0.0,0.0,0.0,0.0
79.08,1.8789666750740496e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,2.318604280816079e-19,1.2422116218873645e-18,-8.93141669878952e-14,-1.051634668707019e-13,-1.0860871431001612e-13,1.6911688573218317e-14,1.9724504161037977e-17,-0.007768034426809101,0.007766087014520951,-9.79999226219545,2.495110717258748e-09,1.1714006408793497e-09,2.8678144352514865e-07,0.8000000000000267,-5.036249976526847e-12,0.0,0.0,0.0,0.0
79.1,1.6250032742186357e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,2.0710611742720018e-19,-4.290365614691629e-17,-8.92936284867456e-14,-1.0515202058847229e-13,-1.0871052037843988e-13,1.688871088958154e-14,-2.745532597170063e-17,-0.007768096935624423,0.007766486515249453,-9.799992317797047,3.290149489333706e-09,1.6966816374111675e-09,2.47147404645245e-07,0.8000000000000267,-5.036249976526847e-12,0.0,0.0,0.0,0.0
79.12,1.194446625000242e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-6.856755968320483e-20,-1.79021575590957e-17,-8.933738305538793e-14,-1.0511361529941407e-13,-1.0869864506546714e-13,1.6921671084570913e-14,-6.4751825400423216e-18,-0.007768143397352598,0.007766846641648018,-9.799992391560163,4.054946594320207e-09,2.2053265060465323e-09,2.102505579136306e-07,0.7999999999994583,-5.0274028867957105e-12,0.0,0.0,0.0,4.336808689939799e-14
79.14,1.0689712931047914e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,6.341269678084464e-20,-2.6068213671018234e-17,-8.926081541703065e-14,-1.051334956843377e-13,-1.0873402360199245e-13,1.6921057816412596e-14,-3.375276151187451e-17,-0.007768178371680301,0.007767173315402514,-9.799992483358237,4.812656653918215e-09,2.711819739287092e-09,1.7606337013762319e-07,0.8000000000000267,-5.0444031768638585e-12,0.0,0.0,0.0,-4.3368086899428804e-14
79.16,9.965136854198672e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,2.1954796330601282e-19,2.1374110370704514e-17,-8.930426609406914e-14,-1.0512829967464166e-13,-1.0872771484197326e-13,1.6949467427492226e-14,3.8287953826391565e-17,-0.007768204929745017,0.007767471017586464,-9.799992593299958,5.592260108472194e-09,3.234851642456688e-09,1.4448363089349262e-07,0.8000000000000267,-5.036249976526847e-12,0.0,0.0,0.0,0.0
79.18,7.891582066357893e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,1.202125994712774e-19,-3.154008557517791e-17,-8.922830882613209e-14,-1.0516316565274694e-13,-1.0868701715482915e-13,1.6927512577520907e-14,-2.4456325895620092e-17,-0.00776822517154245,0.007767743205549142,-9.799992722029138,6.432450439061052e-09,3.7999118790209445e-09,1.1537807909881384e-07,0.7999999999994583,-5.036249976523268e-12,0.0,0.0,0.0,0.0
79.2,5.509625634201298e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,4.208875635539525e-20,-2.3742889073179293e-17,-8.932167609646993e-14,-1.0507475818342562e-13,-1.0877298947264225e-13,1.6918764811205624e-14,4.686504386229456e-18,-0.0077682405967109324,0.007767992677426442,-9.799992871328234,7.388732522396621e-09,4.444091515578744e-09,8.861053437113788e-08,0.8000000000000267,-5.036249976526847e-12,0.0,0.0,0.0,0.0
79.22,3.844006961692503e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,2.314570717707069e-20,-1.2712030509235542e-17,-8.924285821575632e-14,-1.051339475112676e-13,-1.0870643823956996e-13,1.695399576180738e-14,-3.070201196330984e-17,-0.007768252433344656,0.007768221940982159,-9.799993045359617,8.54714261941723e-09,5.2255351754152995e-09,6.406116067889313e-08,0.8000000000000267,-5.0274028867992825e-12,0.0,0.0,0.0,4.3368086899428804e-14
79.24,1.3405227448890472e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-1.78857744067915e-19,-2.6515305895549158e-17,-8.931452790638626e-14,-1.0507686670909922e-13,-1.0877979303735719e-13,1.6947750427801977e-14,-1.0890455749199723e-17,-0.007768261991397592,0.007768433850526589,-9.799993253791229,1.0053637346817366e-08,6.2436547672100745e-09,4.16431652515162e-08,0.8000000000000267,-5.0444031768638585e-12,0.0,0.0,0.0,-4.3368086899428804e-14
