Time,Base_X_World,Base_Y_World,Base_Z_World,Base_Roll_W,Base_Pitch_W,Base_Yaw_W,EE_X_Base,EE_Y_Base,EE_Z_Base,EE_Roll_W,EE_Pitch_W,EE_Yaw_W
42.85046982765198,8.881446310795825,-7.509306960653651,0.0,0.0,0.0,-1.5180013939564105,0.4752406490269969,0.11383082703705741,0.7115820289619639,-1.7786878785758584,-0.004049648135940842,-2.9130597296953207
42.900455951690674,8.884457513581655,-7.5662897881823215,0.0,0.0,0.0,-1.5180013939551509,0.4792250588403197,0.11396917954353163,0.7089505789267444,-1.7793410435658956,-0.006546613452222046,-2.902380864338779
42.95044302940369,8.885963114974588,-7.594781201946568,0.0,0.0,0.0,-1.5180013939546517,0.4792250588403197,0.11396917954353163,0.7089505789267444,-1.7793410435658956,-0.006546613452222046,-2.902380864338779
43.00043773651123,8.888974317760498,-7.651764029475051,0.0,0.0,0.0,-1.5180013939538202,0.482312166182724,0.11186401823617072,0.7101494031647934,-1.7773933152463992,-0.006737007191452444,-2.907531293759283
43.050453186035156,8.890479919153469,-7.680255443239348,0.0,0.0,0.0,-1.518001393953663,0.482312166182724,0.11186401823617072,0.7101494031647934,-1.7773933152463992,-0.006737007191452444,-2.907531293759283
43.100526094436646,8.893491121939396,-7.737238270768274,0.0,0.0,0.0,-1.5180013939551786,0.4841629411919141,0.10721835775248308,0.7147102298816762,-1.772740710592239,-0.004477788372874226,-2.931096063983892
43.15045356750488,8.894996723332325,-7.765729684532622,0.0,0.0,0.0,-1.5180013939555468,0.48554321337409606,0.10431151683958068,0.7161184793442863,-1.769729233524372,-0.007174969304733614,-2.9516037504956865
43.2005410194397,8.898007926118147,-7.82271251206132,0.0,0.0,0.0,-1.518001393956275,0.48554321337409606,0.10431151683958068,0.7161184793442863,-1.7689617603797285,-0.007830460014160932,-2.9567334247853108
43.250460147857666,8.89951352751104,-7.8512039258256685,0.0,0.0,0.0,-1.5180013939566397,0.48573361637876655,0.1064746073338698,0.7136848383202135,-1.7714115847216287,-0.011922618433401812,-2.956449733343469
43.30044937133789,8.901019128903927,-7.879695339590022,0.0,0.0,0.0,-1.5180013939570276,0.48573361637876655,0.1064746073338698,0.7136848383202135,-1.7714115847216287,-0.011922618433401812,-2.956449733343469
43.35042929649353,8.90403033168968,-7.936678167118713,0.0,0.0,0.0,-1.5180013939566293,0.4868188018393568,0.1084815419728548,0.7108075742608714,-1.7744306954419853,-0.013851638391586539,-2.9519145627328847
43.40047287940979,8.90553593308258,-7.965169580883014,0.0,0.0,0.0,-1.5180013939558343,0.4868188018393568,0.1084815419728548,0.7108075742608714,-1.7744306954419853,-0.013851638391586539,-2.9519145627328847
43.45051169395447,8.908547135868417,-8.022152408411372,0.0,0.0,0.0,-1.5180013939548598,0.49044025600527064,0.10728723433754427,0.7090052135025051,-1.7753426343131502,-0.016321777072871975,-2.954385909466335
43.500431537628174,8.91005273726136,-8.05064382217556,0.0,0.0,0.0,-1.5180013939542358,0.4932957255304111,0.09978033972396719,0.7113389820058984,-1.7734103262849519,-0.0175615556675847,-2.9872030028063983
43.55054783821106,8.9130639400473,-8.107626649703946,0.0,0.0,0.0,-1.5180013939529837,0.4932957255304111,0.09978033972396719,0.7113389820058984,-1.7729153340885262,-0.0178593890918788,-2.995408474284057
43.60062026977539,8.914569541440299,-8.136118063468212,0.0,0.0,0.0,-1.5180013939524524,0.49454876714524165,0.08839978587807627,0.7163120461809537,-1.7675825340835976,-0.020695282637970477,-3.0706515388696625
43.65042471885681,8.91758074422631,-8.193100890996984,0.0,0.0,0.0,-1.5180013939526327,0.49454876714524165,0.08839978587807627,0.7163120461809537,-1.7675825340835976,-0.020695282637970477,-3.0706515388696625
43.70077657699585,8.91908634561931,-8.221592304761355,0.0,0.0,0.0,-1.5180013939527224,0.49412845764163515,0.08718754012651421,0.7153868693930373,-1.7682283273695445,-0.030619568862349626,-3.1244122844075295
43.7506160736084,8.920591947012309,-8.250083718525726,0.0,0.0,0.0,-1.518001393952819,0.49412845764163515,0.08718754012651421,0.7153868693930373,-1.7682283273695445,-0.030619568862349626,-3.1244122844075295
43.80085873603821,8.923603149798307,-8.307066546054473,0.0,0.0,0.0,-1.5180013939530057,0.49270689551939634,0.0939829194254592,0.7126538177413293,-1.77565260637629,-0.03458836468121217,-3.13908136166098
43.8506875038147,8.924054830216305,-8.315613970185726,0.0,0.0,0.0,-1.5320013939504038,0.4924734249477317,0.10168036702420861,0.7112364357771126,-1.7803250812620268,-0.03232936071183494,3.129430504549759
43.90050673484802,8.924054830216338,-8.315613970187538,0.0,0.0,0.0,-1.5720013939440325,0.4924734249477317,0.10168036702420861,0.7112364357771126,-1.7814642789680792,-0.03180940830484671,3.1192580862866857
43.95052742958069,8.92405483021633,-8.315613970188311,0.0,0.0,0.0,-1.5920013939411723,0.4962178520135083,0.11469428087404347,0.7109888061766569,-1.7799043172995688,-0.022423552785026134,3.103873587442965
44.00071716308594,8.924054830216312,-8.31561397018896,0.0,0.0,0.0,-1.6120013939386169,0.4962178520135083,0.11469428087404347,0.7109888061766569,-1.7799043172995688,-0.02242355278502613,3.103873587442965
44.05104351043701,8.924054830216246,-8.315613970189947,0.0,0.0,0.0,-1.6520013939341338,0.500442624776563,0.12577130833108355,0.7111513353668298,-1.7743396380472796,-0.01144242347390934,3.0930699037193095
44.10066485404968,8.924054830216212,-8.315613970190268,0.0,0.0,0.0,-1.672001393932259,0.500442624776563,0.12577130833108355,0.7111513353668298,-1.7743396380472796,-0.01144242347390934,3.0930699037193095
44.15068054199219,8.924054830216178,-8.315613970190613,0.0,0.0,0.0,-1.712001393929191,0.5035605159073295,0.13106166960043023,0.7113732808487075,-1.7694295969315648,-0.003275763861226862,3.062592379894359
44.20047664642334,8.92405483021617,-8.315613970190675,0.0,0.0,0.0,-1.7320013939278587,0.5035605159073295,0.13106166960043023,0.7113732808487075,-1.7694295969315648,-0.003275763861226862,3.062592379894359
44.25049448013306,8.92405483021617,-8.315613970190682,0.0,0.0,0.0,-1.752001393926629,0.5049277370508565,0.1314643238004769,0.7115201743260045,-1.7673768435902604,0.0008919624324305728,3.0103489649730872
44.3004584312439,8.924054830216187,-8.315613970190567,0.0,0.0,0.0,-1.7920013939243726,0.5047215440937236,0.12910891812526107,0.71155594691414,-1.7677388915468972,0.0018811367303044487,2.944456125193047
44.35050129890442,8.92405483021621,-8.31561397019046,0.0,0.0,0.0,-1.8120013939233106,0.5047215440937236,0.12910891812526107,0.71155594691414,-1.7677388915468972,0.0018811367303044487,2.944456125193047
44.4005925655365,8.924054830216244,-8.315613970190325,0.0,0.0,0.0,-1.83200139392229,0.5034366433069288,0.1256876615684469,0.7114942941832609,-1.7690213658690936,0.001288689178178423,2.888108521179735
44.45046067237854,8.924054830216336,-8.315613970189998,0.0,0.0,0.0,-1.872001393920302,0.5034366433069288,0.1256876615684469,0.7114942941832609,-1.769338380633127,0.0011362280014648115,2.8740218838295117
44.50045609474182,8.92405483021639,-8.315613970189824,0.0,0.0,0.0,-1.8920013939193163,0.5015868743092076,0.12220782339813571,0.711371635573478,-1.771286872268628,-5.88704693402263e-05,2.805625101598203
44.55049157142639,8.924054830216628,-8.315613970189156,0.0,0.0,0.0,-1.93200139391565,0.5015868743092076,0.12220782339813571,0.711371635573478,-1.771286872268628,-5.88704693402263e-05,2.805625101598203
44.600534439086914,8.924054830216738,-8.315613970188865,0.0,0.0,0.0,-1.9520013939138727,0.4985468615527469,0.11702460209501463,0.7111690107124726,-1.7737291880799875,-0.002419306219129293,2.7340003983203323
44.65046668052673,8.924054830216976,-8.315613970188306,0.0,0.0,0.0,-1.992001393910143,0.4953017122119803,0.11496183921128876,0.710894604301244,-1.7762179808119452,-0.0033696147319673595,2.6748404156996806
44.70042562484741,8.919264082611006,-8.325972210210187,0.0,0.0,0.0,-2.0040013939100327,0.4953017122119803,0.11496183921128876,0.710894604301244,-1.7762179808119452,-0.0033696147319673595,2.6748404156996806
44.75049161911011,8.907287213594351,-8.351867810268596,0.0,0.0,0.0,-2.004001393910241,0.49187284667780046,0.1131801827053859,0.7106765416397225,-1.7782298562304655,-0.0033346746885797446,2.6601145055703603
44.80067324638367,8.883333475561129,-8.40365901038518,0.0,0.0,0.0,-2.004001393910685,0.49187284667780046,0.1131801827053859,0.7106765416397225,-1.7787327330764426,-0.0033243639427477144,2.6594329611485303
44.850555658340454,8.8713566065445,-8.42955461044349,0.0,0.0,0.0,-2.004001393910858,0.48708433992540723,0.11123027714394564,0.7102167311743395,-1.7826215219678359,-0.0034684303911779613,2.6552519690594307
44.90073370933533,8.84740286851119,-8.481345810560198,0.0,0.0,0.0,-2.0040013939109618,0.48708433992540723,0.11123027714394564,0.7102167311743395,-1.7826215219678359,-0.0034684303911779613,2.6552519690594307
44.950687408447266,8.835425999494545,-8.507241410618533,0.0,0.0,0.0,-2.0040013939108854,0.4849520559137136,0.10838424023318582,0.7089102398624023,-1.785075053458529,-0.005052327934736171,2.6525088937290646
45.00055956840515,8.811472261461262,-8.55903261073522,0.0,0.0,0.0,-2.0040013939104337,0.4860036920250136,0.10264836803954026,0.7094625466692855,-1.7842162437890592,-0.005940961239686432,2.638721183263153
