time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ax,ay,az,imu_wx,imu_wy,imu_wz,v_bx,v_by,v_bz,w_bx,w_by,w_bz,target_dq1,target_dq2,target_dq3,target_dq4,target_dq5,target_dq6
78.84,6.2836828249610024e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-6.312165435823604e-19,-1.3095591021806167e-16,-8.93003960303795e-14,-1.0512536279960673e-13,-1.0868850156923509e-13,1.6965096261143304e-14,3.631127390139893e-18,-0.0077663160758222995,0.007764988591463047,-9.799993300574835,-1.134315734136861e-08,-7.680662585569514e-09,4.847044352093377e-07,0.799999886894907,-5.0359071982122855e-12,0.0,0.0,0.0,8.317738689401874e-16,-1.6852423611856547e-11,3.283398894100483,-3.286386286759301,0.002987392658833859,-1.3442921549237498e-14,-1.6853723465893068e-11
78.86,5.8255911740799464e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-4.255788901763418e-19,4.7331335913348355e-17,-8.905717311940409e-14,-1.0515872268794297e-13,-1.0862788799262009e-13,1.6929879243626715e-14,4.5216554585561875e-18,-0.007766560564789974,0.007765007033461522,-9.7999930088696,-1.0413715324791895e-08,-6.653004752493998e-09,5.13122582586073e-07,0.7999999416707748,-5.035928943078172e-12,0.0,0.0,0.0,6.930543267729341e-16,-1.6852496356906125e-11,3.2833991189142946,-3.286386511777659,0.0029873928633801696,-1.3456967732555652e-14,-1.685393493063076e-11
78.88,5.942800363051456e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-3.583642996021224e-19,1.638746301711899e-16,-8.906000559614507e-14,-1.0514524318452682e-13,-1.0871348920686724e-13,1.6930217308013292e-14,1.637074747796255e-17,-0.007766774402964518,0.007765001132079872,-9.799992760504866,-9.230956546805215e-09,-5.655763682117643e-09,5.30325131956421e-07,0.7999999814871354,-5.035986222557694e-12,0.0,0.0,0.0,3.858726311122596e-16,-1.6852687992014908e-11,3.2833992823305604,-3.2863866753426088,0.0029873930120640707,-1.344348716809341e-14,-1.6854433747541303e-11
78.9,4.6839416447409915e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-2.4043675888837884e-19,-2.532147558462947e-18,-8.915062997260901e-14,-1.0519998954755717e-13,-1.0861254904666359e-13,1.6928649791097755e-14,3.692636954079643e-18,-0.007766962330228331,0.007764989801548973,-9.799992555159875,-7.9073994032271e-09,-4.719225607652346e-09,5.372927345371578e-07,0.8000000085106047,-5.0360840503494555e-12,0.0,0.0,0.0,-1.0715271846613122e-16,-1.6852837657482094e-11,3.283399393241612,-3.2863867863545737,0.002987393112977294,-1.3233198039894443e-14,-1.6855254074115897e-11
78.92,4.333191022529389e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-2.9757446481542186e-19,-9.23264401093112e-17,-8.922470977481085e-14,-1.0514320996334193e-13,-1.086761314514636e-13,1.6952626114772636e-14,1.576577068729963e-17,-0.00776712844160288,0.0077649853768082255,-9.799992390873138,-6.526717758958499e-09,-3.8582152949657545e-09,5.350252036434806e-07,0.8000000251584416,-5.0362172350308034e-12,0.0,0.0,0.0,-7.518031950203939e-16,-1.685328325755143e-11,3.2833994615684827,-3.286386854743612,0.0029873931751443357,-1.3234066231665114e-14,-1.6856344324709846e-11
78.94,3.5678065139073415e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-5.671948050768455e-20,2.713364888608841e-17,-8.929178831995909e-14,-1.0513914352097055e-13,-1.0874330119039216e-13,1.690982446668103e-14,3.831534578959164e-17,-0.007767276367022795,0.007764996342209306,-9.79999226479941,-5.144312844725378e-09,-3.074634623243828e-09,5.245003841021705e-07,0.8000000338144686,-5.036366094390237e-12,0.0,0.0,0.0,-1.4438344927484514e-15,-1.6853070764347353e-11,3.2833994970949743,-3.286386890302427,0.0029873932074683863,-1.2771495790483349e-14,-1.6857179134211373e-11
78.96,3.6645717081934474e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,5.433932290202244e-20,3.6061516848401045e-17,-8.930262611411893e-14,-1.0509388552347225e-13,-1.087715050586798e-13,1.6916604547206454e-14,1.0138006573601756e-17,-0.007767409353030148,0.007765029832197786,-9.79999217376168,-3.790888348911799e-09,-2.360504526895988e-09,5.066670928690033e-07,0.8000000366495634,-5.03651157864358e-12,0.0,0.0,0.0,-2.0848360101344106e-15,-1.6853557529295946e-11,3.28339950873091,-3.2863869019489496,0.002987393218055315,-1.277239385877696e-14,-1.6858306900686795e-11
78.98,3.2818920204749117e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,1.5963649322640053e-19,2.468867329119027e-17,-8.92922001206084e-14,-1.0512822437015789e-13,-1.0872647783031083e-13,1.6929698870780766e-14,-1.1860072350899517e-17,-0.007767530269421345,0.007765093842856651,-9.799992114620714,-2.478036707577384e-09,-1.7012579124793442e-09,4.824733973667413e-07,0.8000000355236382,-5.036653778351076e-12,0.0,0.0,0.0,-2.671221169147709e-15,-1.6854477402731433e-11,3.283399504109832,-3.2863868973236685,0.00298739321385084,-1.3636438133534349e-14,-1.68594578878939e-11
79.0,3.1442001291855757e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,3.2928095156804307e-19,-1.828087530076487e-17,-8.92930874323918e-14,-1.0513507707859753e-13,-1.087050775267361e-13,1.6928851981840487e-14,-1.3101554205616153e-17,-0.007767641462880136,0.007765197937060958,-9.799992084555335,-1.2050106378982157e-09,-1.0790612111076575e-09,4.5292068594234803e-07,0.8000000319477542,-5.0368086599801666e-12,0.0,0.0,0.0,-3.2741585708613302e-15,-1.6856239076863484e-11,3.2833994894335126,-3.286386882633997,0.002987393200499403,-1.3820517750012236e-14,-1.6861822499417328e-11
79.02,2.9170299972280213e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,3.112080605700952e-19,-1.7728253045817113e-17,-8.922755303175086e-14,-1.0515232180642725e-13,-1.0877076285155277e-13,1.6910209514564512e-14,-1.2154199113460804e-17,-0.007767744376345722,0.007765350348513998,-9.799992081409435,3.4518736735887785e-11,-4.756331794308317e-10,4.1910645746208613e-07,0.8000000270878472,-5.036987626640379e-12,0.0,0.0,0.0,-3.937854937597619e-15,-1.685683789537172e-11,3.283399469487243,-3.286386862669579,0.002987393182351339,-1.3821523121973296e-14,-1.6863085014278272e-11
79.04,2.54461635769655e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,2.6776325124714413e-19,-4.150597879818234e-17,-8.932554411139476e-14,-1.0513485116512989e-13,-1.0862714578537029e-13,1.6924754922688152e-14,-1.830700420440601e-17,-0.007767839284651286,0.007765553411164514,-9.799992104054454,1.2472209303271973e-09,1.261738013339459e-10,3.822104494114106e-07,0.8000000217948446,-5.037178337862532e-12,0.0,0.0,0.0,-4.591444096556598e-15,-1.685649902635071e-11,3.283399447763441,-3.28638684092601,0.0029873931625838596,-1.3217480182789704e-14,-1.686339973440095e-11
79.06,2.1540503509817936e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,2.164086567704205e-19,1.223096744551577e-18,-8.925692465589268e-14,-1.0521271600608205e-13,-1.085718513593757e-13,1.6899144117264728e-14,1.709332766408883e-17,-0.007767925582798775,0.007765802303233187,-9.799992152515559,2.4368035795122926e-09,7.420751306449151e-10,3.434241843668547e-07,0.8000000166492849,-5.03734678921583e-12,0.0,0.0,0.0,-5.069939104156745e-15,-1.6857062692793177e-11,3.2833994266447815,-3.2863868197881354,0.0029873931433690984,-1.3223861200409763e-14,-1.6864441895836162e-11
79.08,1.8789666750740496e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,2.318604280816079e-19,1.2422116218873645e-18,-8.93141669878952e-14,-1.051634668707019e-13,-1.0860871431001613e-13,1.6911688573218317e-14,1.9724504161037977e-17,-0.007768002376458812,0.007766087402408094,-9.799992227811437,3.601545875441466e-09,1.386473638874016e-09,3.0386867050270995e-07,0.800000012011657,-5.037457383510785e-12,0.0,0.0,0.0,-5.217581282239242e-15,-1.6857432796174944e-11,3.283399407610801,-3.286386800736837,0.002987393126051077,-1.322427349622771e-14,-1.6864959641382625e-11
79.1,1.6250032742186357e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,2.0710611742720016e-19,-4.2903656146916285e-17,-8.92936284867456e-14,-1.0515202058847229e-13,-1.087105203784399e-13,1.6888710889581542e-14,-2.7455325971700628e-17,-0.0077680688863376954,0.007766396980233823,-9.799992331648362,4.731598951043999e-09,2.0721865422337325e-09,2.645351363848341e-07,0.8000000080723634,-5.037478506099305e-12,0.0,0.0,0.0,-4.911082998693298e-15,-1.685750355589891e-11,3.283399391442958,-3.286386784554284,0.002987393111340804,-1.3251841348207852e-14,-1.6864723902811678e-11
79.12,1.194446625000242e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-6.856755968320483e-20,-1.79021575590957e-17,-8.933738305538794e-14,-1.0511361529941409e-13,-1.0869864506546715e-13,1.692167108457091e-14,-6.4751825400423216e-18,-0.007768124590313203,0.007766718941722025,-9.79999246602747,5.805905669507775e-09,2.8095174958615067e-09,2.2625479378381006e-07,0.8000000048974276,-5.0373664068169525e-12,0.0,0.0,0.0,-3.9769406520360304e-15,-1.6856418044595337e-11,3.2833993784122306,-3.2863867715117,0.002987393099485181,-1.278450519568268e-14,-1.6863059520522334e-11
79.14,1.0689712931047914e-18,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,6.341269678084464e-20,-2.6068213671018237e-17,-8.926081541703066e-14,-1.051334956843377e-13,-1.0873402360199245e-13,1.6921057816412596e-14,-3.375276151187451e-17,-0.007768169220721608,0.007767041831174321,-9.799992632748292,6.789035151891546e-09,3.60465003992621e-09,1.8969227683715252e-07,0.8000000024677999,-5.037048515933061e-12,0.0,0.0,0.0,-2.1135699928339526e-15,-1.685535453811157e-11,3.2833993684404335,-3.28638676153083,0.0029873930904123617,-1.2782174447086726e-14,-1.686013264337127e-11
79.16,9.965136854198672e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,2.1954796330601282e-19,2.1374110370704517e-17,-8.930426609406915e-14,-1.0512829967464167e-13,-1.0872771484197327e-13,1.6949467427492226e-14,3.828795382639157e-17,-0.007768202696122871,0.0077673553039662065,-9.799992832789215,7.628364595047e-09,4.457389181285796e-09,1.553561235132141e-07,0.8000000007113998,-5.036429191962144e-12,0.0,0.0,0.0,1.0705030593770302e-15,-1.685328248743122e-11,3.2833993612317305,-3.2863867543155685,0.002987393083853535,-1.2777988856597934e-14,-1.685487651963286e-11
79.18,7.891582066357894e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,1.202125994712774e-19,-3.1540085575177906e-17,-8.92283088261321e-14,-1.0516316565274695e-13,-1.0868701715482916e-13,1.6927512577520907e-14,-2.445632589562009e-17,-0.0077682250403248295,0.007767650239478206,-9.799993065549403,8.252224038415582e-09,5.358353666778385e-09,1.2361963153484675e-07,0.7999999995279264,-5.035414784291397e-12,0.0,0.0,0.0,5.9268275106922126e-15,-1.6849888540593968e-11,3.283399356374463,-3.2863867494538814,0.0029873930794341525,-1.2771418945875115e-14,-1.684662624834035e-11
79.2,5.509625634201299e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,4.208875635539525e-20,-2.3742889073179293e-17,-8.932167609646993e-14,-1.0507475818342562e-13,-1.0877298947264225e-13,1.6918764811205624e-14,4.686504386229456e-18,-0.007768236323457735,0.007767918645918266,-9.799993327948831,8.569855102394877e-09,6.285836833992136e-09,9.474606333801278e-08,0.7999999988070369,-5.03392677280633e-12,0.0,0.0,0.0,1.2705945640777791e-14,-1.684562050488879e-11,3.2833993534157546,-3.2863867464924814,0.0029873930767418105,-1.3195042957183745e-14,-1.6835223823135343e-11
79.22,3.8440069616925033e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,2.314570717707069e-20,-1.2712030509235542e-17,-8.924285821575633e-14,-1.051339475112676e-13,-1.0870643823956997e-13,1.695399576180738e-14,-3.070201196330984e-17,-0.007768236648218099,0.007768153485946976,-9.799993613406743,8.474332272514577e-09,7.202728409599638e-09,6.89131218148877e-08,0.7999999984408088,-5.0318969877260985e-12,0.0,0.0,0.0,2.1589088418408703e-14,-1.6838829184637983e-11,3.2833993519126667,-3.2863867449880257,0.0029873930753742117,-1.3182560963172179e-14,-1.6819549360105843e-11
79.24,1.3405227448890472e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-1.78857744067915e-19,-2.651530589554916e-17,-8.931452790638627e-14,-1.0507686670909923e-13,-1.087797930373572e-13,1.6947750427801977e-14,-1.0890455749199724e-17,-0.007768226197431347,0.007768348534575853,-9.799993910759618,7.849978492384569e-09,8.054155780549808e-09,4.623265527308545e-08,0.7999999983315383,-5.029266233756926e-12,0.0,0.0,0.0,3.27008719246843e-14,-1.6830027035711808e-11,3.2833993514641975,-3.2863867445391484,0.002987393074966151,-1.3166702966226534e-14,-1.679963542767308e-11
79.26,7.439183285020098e-20,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-1.0028041390808521e-19,-2.113157381200873e-17,-8.926602156845034e-14,-1.051016418857659e-13,-1.0872326159959861e-13,1.6950745483615133e-14,-2.2615589492655517e-17,-0.00776820535599345,0.007768498369611592,-9.799994203250197,6.58634328644002e-09,8.766927868092833e-09,2.6762588648990692e-08,0.7999999983959176,-5.026009266925403e-12,0.0,0.0,0.0,4.59920117411961e-14,-1.6819129561139748e-11,3.283399351728431,-3.286386744803622,0.0029873930752065364,-1.3147440925671649e-14,-1.6775446813284693e-11
79.28,2.0404676503896602e-20,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-2.2641497360193177e-21,-3.290449498225633e-17,-8.931864321738263e-14,-1.051004370139523e-13,-1.0866190581594996e-13,1.6973085921373706e-14,-2.9406364691955814e-17,-0.007768174922062734,0.007768598594563705,-9.79999446785556,4.601717189016447e-09,9.252619949220158e-09,1.050915861879577e-08,0.7999999985665524,-5.022182775724946e-12,0.0,0.0,0.0,6.101866535257582e-14,-1.680632638838026e-11,3.2833993524287646,-3.286386745504593,0.002987393075843702,-1.3125279290606854e-14,-1.6747616986914324e-11
79.3,-9.000487575992221e-20,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,9.326809562864252e-20,8.209563508315569e-18,-8.923474552828982e-14,-1.0509478917732629e-13,-1.0856826402517869e-13,1.6896813849528444e-14,2.18987595034484e-18,-0.007768136437715887,0.007768646425299721,-9.799994675574528,1.8812382195394696e-09,9.417799978431207e-09,-2.5810804950633126e-09,0.7999999987916527,-5.017964305090919e-12,0.0,0.0,0.0,7.678365198782653e-14,-1.6792211504934273e-11,3.283399353352639,-3.286386746429308,0.0029873930766842536,-1.3101485150894854e-14,-1.6717737116833733e-11
79.32,-2.8070111141553066e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,4.859758226361521e-20,-2.788501859664155e-17,-8.919479450957122e-14,-1.0493401409470197e-13,-1.0843182162726721e-13,1.6916184937326722e-14,-2.1784141584569296e-17,-0.007768092654835207,0.0077686420108267415,-9.799994796771237,-1.4483221956923212e-09,9.194141822871054e-09,-1.2632013793393182e-08,0.7999999990335773,-5.0136800478094154e-12,0.0,0.0,0.0,9.164481481853426e-14,-1.677787625028086e-11,3.283399354345564,-3.286386747423137,0.0029873930775876317,-1.3078235262759792e-14,-1.668854069935031e-11
79.34,-2.528745281297316e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-2.007065420252176e-19,-3.5969995200821575e-17,-8.924992684856269e-14,-1.0511436834429738e-13,-1.0865745257359013e-13,1.6923307402537633e-14,-3.42488918126236e-17,-0.007768047705121563,0.007768590174025994,-9.799994814456209,-5.0391781347718855e-09,8.58687874968614e-09,-1.9844455972534294e-08,0.7999999992667581,-5.009834741312214e-12,0.0,0.0,0.0,1.0321919880414954e-13,-1.6765009353179605e-11,3.283399355302602,-3.286386748381046,0.0029873930784583636,-1.3058772016911539e-14,-1.6664099418264117e-11
79.36,-3.232352474891936e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-1.924942078512065e-19,2.9057301035973374e-17,-8.922070797879184e-14,-1.0513447464268628e-13,-1.0866499834537153e-13,1.689952678900081e-14,2.555472707406888e-17,-0.007768006184475822,0.007768500426733622,-9.799994733387122,-8.390618378947952e-09,7.687979892139127e-09,-2.4508967217051105e-08,0.7999999994753947,-5.007140237196375e-12,0.0,0.0,0.0,1.0830005013770084e-13,-1.6755992529663126e-11,3.283399356158903,-3.2863867492381256,0.002987393079237451,-1.3047545661345554e-14,-1.6650001743414687e-11
79.38,-2.7335586192247027e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-9.894835186059672e-20,2.4912292110531308e-17,-8.927107011446926e-14,-1.0517295523623273e-13,-1.0859993152642165e-13,1.6894906000044585e-14,4.1716831067045604e-17,-0.007767971575354664,0.007768384389206488,-9.799994573412278,-1.1071404206586063e-08,6.62635673937981e-09,-2.7015390993309128e-08,0.7999999996511862,-5.006555085302928e-12,0.0,0.0,0.0,1.0272921118943849e-13,-1.675403293468155e-11,3.283399356880396,-3.286386749960275,0.0029873930798939036,-1.3050421391449327e-14,-1.665361298738188e-11
79.4,-2.0312341463270533e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-2.0893233175076704e-19,5.7969911322543895e-19,-8.924559615075515e-14,-1.0517928081325417e-13,-1.0854377119219565e-13,1.6894790539720608e-14,1.8732550102658166e-17,-0.007767945493233007,0.007768253104489964,-9.799994357711,-1.2861761565207053e-08,5.515291535230068e-09,-2.7822961624241846e-08,0.7999999997912741,-5.009329079491009e-12,0.0,0.0,0.0,8.12578202346657e-14,-1.6763312216934304e-11,3.2833993574553473,-3.2863867505357494,0.002987393080417056,-1.3074908974883941e-14,-1.6684363660589813e-11
79.42,-1.8085668015507085e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-2.416155948136179e-19,-7.459076499642425e-18,-8.928292156332495e-14,-1.0516452113353787e-13,-1.0865003050299165e-13,1.69495117106976e-14,-8.840415843014123e-18,-0.0077679280124472025,0.0077681159433454165,-9.799994107556188,-1.372865382660239e-08,4.438651292723962e-09,-2.7399231702913795e-08,0.7999999998964881,-5.017009512541345e-12,0.0,0.0,0.0,3.760150074342264e-14,-1.678900746474896e-11,3.28339935788716,-3.286386750967955,0.0029873930808100167,-1.3130135482640698e-14,-1.6753715227896016e-11
79.44,-1.5501071978168312e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-2.997805966488972e-19,1.3036248406115017e-17,-8.926913077078878e-14,-1.0512611584447999e-13,-1.0866524574772829e-13,1.6915240733273693e-14,5.634752713892916e-18,-0.007767918238876285,0.007767980376350639,-9.799993841115787,-1.375446519834668e-08,3.4549125105823457e-09,-2.6168410216391998e-08,0.7999999999699312,-5.0313894417197e-12,0.0,0.0,0.0,-3.523014797287577e-14,-1.6837118133838105e-11,3.283399358188567,-3.286386751269636,0.0029873930810843862,-1.3226445084771817e-14,-1.6874657545701667e-11
79.46,-1.5519268435658293e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-3.4456730579355453e-19,3.362299663078e-18,-8.926338184033523e-14,-1.0515616233533129e-13,-1.0864545355945609e-13,1.6904347176328653e-14,1.123281389462707e-17,-0.007767914745939312,0.007767851972468957,-9.79999357295422,-1.3084133431638114e-08,2.6021950132830123e-09,-2.44819589425767e-08,0.8000000000159071,-5.0544040387061395e-12,0.0,0.0,0.0,-1.443772768206645e-13,-1.691411927396474e-11,3.283399358377228,-3.2863867514584686,0.002987393081256246,-1.3374679929694222e-14,-1.706080581467622e-11
79.48,-1.9994491501630124e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-5.270852014522415e-19,1.3172541306130917e-17,-8.9252701543765e-14,-1.051295798509442e-13,-1.0865559705594723e-13,1.6922823419647113e-14,2.5444953586107018e-17,-0.007767915889531841,0.007767734549644615,-9.799993314016506,-1.1888395501065381e-08,1.9034674738136227e-09,-2.260539395819306e-08,0.8000000000391594,-5.0879806313666e-12,0.0,0.0,0.0,-2.9638828451194573e-13,-1.7026459812477706e-11,3.283399358472609,-3.2863867515539367,0.0029873930813433236,-1.3585190135749474e-14,-1.7325157360880528e-11
79.5,-2.243493873584673e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-6.031623530518991e-19,-1.0473251322805904e-17,-8.929653523847676e-14,-1.0514087552419653e-13,-1.0865411264182625e-13,1.6943008022064064e-14,-1.771028318112735e-17,-0.00776792002208609,0.0077676304202237935,-9.799993071920198,-1.0340422332038385e-08,1.3713318512435116e-09,-2.071620742384901e-08,0.8000000000443852,-5.133819683033779e-12,0.0,0.0,0.0,-4.961976971260369e-13,-1.7179829761622427e-11,3.2833993584939867,-3.286386751575334,0.0029873930813631676,-1.3866436306947023e-14,-1.767833672263934e-11
79.52,-1.7257223107632545e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-6.147455464836891e-19,1.365290137780553e-17,-8.928364965265814e-14,-1.0510661198199793e-13,-1.0876841252910809e-13,1.6967808877110503e-14,-9.588183967174941e-18,-0.007767925627443023,0.007767540690558728,-9.799992851422221,-8.603055776024887e-09,1.0119818616694871e-09,-1.8908900380474503e-08,0.8000000000359762,-5.193055034647052e-12,0.0,0.0,0.0,-7.455990368447703e-13,-1.737802345453545e-11,3.283399358459383,-3.2863867515406984,0.0029873930813321824,-1.4222868201917386e-14,-1.812593175527106e-11
79.54,-8.318322963173277e-20,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-3.7492022908432315e-19,1.3792919635151872e-17,-8.929332190016027e-14,-1.0514403831270713e-13,-1.086659879547917e-13,1.6914891544107192e-14,3.9557559966530053e-17,-0.007767931397665286,0.007767465588388503,-9.799992654965873,-6.823999193981691e-09,8.280663164195046e-10,-1.7204191430117935e-08,0.8000000000179445,-5.265770917355514e-12,0.0,0.0,0.0,-1.0411434365559582e-12,-1.7621323547768858e-11,3.283399358385264,-3.286386751466513,0.002987393081265346,-1.4651964482513338e-14,-1.866477624821559e-11
79.56,-1.2320173034005302e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-3.660885341136108e-19,-1.606535959163307e-17,-8.924318668601707e-14,-1.0514863188649653e-13,-1.0875690831967502e-13,1.6924183129619392e-14,1.865280578801673e-18,-0.007767936271057565,0.007767404802887945,-9.799992483245864,-5.136553622144084e-09,8.202804206334608e-10,-1.5560469096934426e-08,0.7999999999939873,-5.350388139258478e-12,0.0,0.0,0.0,-1.371565621326068e-12,-1.7904447280624573e-11,3.283399358286807,-3.2863867513679663,0.0029873930811764498,-1.5140547505399732e-14,-1.927832216584133e-11
79.58,-1.605275759930249e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-3.569094675559449e-19,9.806018928838893e-18,-8.928282529684274e-14,-1.0512400731880661e-13,-1.087527024796666e-13,1.6930567793670296e-14,1.262464131059354e-18,-0.0077679394480720315,0.007767357830317156,-9.799992335755633,-3.6637604389609744e-09,9.87568420278393e-10,-1.3886446235948822e-08,0.799999999967649,-5.442944815168807e-12,0.0,0.0,0.0,-1.7148940060701517e-12,-1.8214139861351307e-11,3.283399358178565,-3.2863867512596268,0.002987393081078695,-1.566056556460657e-14,-1.9931343131312052e-11
79.6,-6.54923589651355e-20,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-3.0585036548466217e-19,1.3927550755974338e-18,-8.926614198237954e-14,-1.051319895945716e-13,-1.087463937196545e-13,1.6855681785697313e-14,1.1795928429158494e-17,-0.007767940398843759,0.007767324322835595,-9.79999221130118,-2.5240574217511936e-09,1.3258625618213173e-09,-1.2054730944671687e-08,0.7999999999425457,-5.5362871119028244e-12,0.0,0.0,0.0,-2.0353455295081497e-12,-1.852646674142247e-11,3.2833993580753913,-3.2863867511563587,0.0029873930809855274,-1.616446393035585e-14,-2.0564121534821127e-11
79.62,2.5582571853875703e-20,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-3.2997456650108587e-19,2.9074707778074104e-17,-8.92745532791892e-14,-1.0517378358560522e-13,-1.0868194540658732e-13,1.6950383441501802e-14,2.3150011434756933e-17,-0.007767938873034001,0.007767304439192658,-9.799992108479488,-1.8367473883052455e-09,1.8253205284719662e-09,-9.916638229669122e-09,0.7999999999226118,-5.619180562968841e-12,0.0,0.0,0.0,-2.280078288058791e-12,-1.8803840083513556e-11,3.28339935799345,-3.2863867510743434,0.0029873930809115557,-1.6580230981509895e-14,-2.1086227635462786e-11
79.64,1.6121789418736102e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-2.306928145400227e-19,1.4591041612505758e-17,-8.92650283959323e-14,-1.0506421555505784e-13,-1.0886811567753865e-13,1.692202189388737e-14,1.2088588250719109e-17,-0.007767934889574408,0.0077672989512634055,-9.799992026198273,-1.7257395576986909e-09,2.46607427477619e-09,-7.31893271346666e-09,0.7999999999123333,-5.675411534682229e-12,0.0,0.0,0.0,-2.376151093288298e-12,-1.899201222323141e-11,3.2833993579511778,-3.286386751032032,0.002987393080873411,-1.680658283302221e-14,-2.1370472580410106e-11
79.66,9.492330118439508e-20,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-3.1998137572898593e-19,-1.5972095408929478e-17,-8.929710809407556e-14,-1.0517769941899941e-13,-1.0857667570520635e-13,1.6925519185885457e-14,-4.157516654418128e-18,-0.007767928657763472,0.0077673086774451994,-9.799991964383889,-2.31965540775033e-09,3.212513041610013e-09,-4.122633184604583e-09,0.7999999999169237,-5.6830177915520445e-12,0.0,0.0,0.0,-2.2283460559450246e-12,-1.9017501010287465e-11,3.283399357970006,-3.2863867510508777,0.0029873930808904056,-1.6709179131690968e-14,-2.1248156330122903e-11
79.68,2.167813443890418e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-1.164061077220806e-19,2.4843332299643155e-17,-8.92727315466279e-14,-1.0516542478739861e-13,-1.0865139121594053e-13,1.6906160843003128e-14,4.5362674635208553e-17,-0.007767920480745371,0.007767333661004662,-9.799991924802002,-3.745396200161665e-09,4.006098087025174e-09,-2.2305748285114278e-10,0.7999999999424028,-5.613837433855727e-12,0.0,0.0,0.0,-1.7187082024319274e-12,-1.8786080298927334e-11,3.2833993580746847,-3.2863867511556517,0.002987393080984821,-1.611905437760228e-14,-2.050709776524977e-11
79.7,1.2943685205691072e-19,-1.5699999999950205,1.570000000012558,-1.5699999999842664,-1.5700000000000085,-1.7021647364089678e-19,-1.2503084928034924e-17,-8.927913957364771e-14,-1.0516670496370048e-13,-1.086276405900121e-13,1.6932167496933907e-14,-8.859236400763792e-18,-0.007767910769563949,0.007767373160948318,-9.799991911695908,-6.112719908416158e-09,4.756942511518905e-09,4.428236202145858e-09,0.7999999999955191,-5.4335954306086016e-12,0.0,0.0,0.0,-7.08735276094901e-13,-1.818306907740843e-11,3.2833993582929657,-3.2863867513741303,0.0029873930811816244,-1.4834591962995666e-14,-1.8894113617394033e-11
