time,target_x_base,actual_x_base,target_y_base,actual_y_base,target_z_base,actual_z_base,target_roll_world_rad,actual_roll_world_rad,target_pitch_world_rad,actual_pitch_world_rad,target_yaw_world_rad,actual_yaw_world_rad
29.550000000,-0.295150000,-0.296233474,-0.112350000,-0.116581962,0.480900000,0.463185883,-1.570796338,-1.745594984,-0.000010948,0.084698559,1.570874581,1.508108903
29.600000000,-0.295150000,-0.299999739,-0.112350000,-0.119566995,0.480900000,0.459805546,-1.570796338,-1.748217798,-0.000010948,0.078416767,1.570874581,1.526046893
29.650000000,-0.295150000,-0.305012618,-0.112350000,-0.121316540,0.480900000,0.458768274,-1.570796338,-1.748161770,-0.000010948,0.086478558,1.570874581,1.559393595
29.700000000,-0.295150000,-0.306535101,-0.112350000,-0.119959471,0.480900000,0.462878147,-1.570796338,-1.746338829,-0.000010948,0.088143695,1.570874581,1.581909271
29.750000000,-0.295150000,-0.305440755,-0.112350000,-0.115916469,0.480900000,0.469926478,-1.570796338,-1.746845134,-0.000010948,0.074515730,1.570874581,1.581210275
29.800000000,-0.295150000,-0.305961889,-0.112350000,-0.119173030,0.480900000,0.465735595,-1.570796338,-1.753416943,-0.000010948,0.048058609,1.570874581,1.582493113
29.850000000,-0.295150000,-0.306525808,-0.112350000,-0.119582389,0.480900000,0.462483789,-1.570796338,-1.756431391,-0.000010948,0.034691949,1.570874581,1.585769490
29.900000000,-0.295150000,-0.306061111,-0.112350000,-0.118420764,0.480900000,0.461382131,-1.570796338,-1.756982832,-0.000010948,0.025379065,1.570874581,1.583908144
29.950000000,-0.295150000,-0.304712704,-0.112350000,-0.117611155,0.480900000,0.461153787,-1.570796338,-1.757179960,-0.000010948,0.018563512,1.570874581,1.576744522
30.000000000,-0.295150000,-0.303481936,-0.112350000,-0.116657919,0.480900000,0.461251256,-1.570796338,-1.757613053,-0.000010948,0.014079615,1.570874581,1.565224146
30.050000000,-0.295150000,-0.302617588,-0.112350000,-0.115513766,0.480900000,0.461433450,-1.570796338,-1.758501870,-0.000010948,0.011744868,1.570874581,1.550937571
30.100000000,-0.295150000,-0.302107121,-0.112350000,-0.114286252,0.480900000,0.461599627,-1.570796338,-1.759863542,-0.000010948,0.011405189,1.570874581,1.535549404
30.150000000,-0.295150000,-0.301877092,-0.112350000,-0.113091378,0.480900000,0.461714068,-1.570796338,-1.761613343,-0.000010948,0.012881279,1.570874581,1.520560362
30.200000000,-0.295150000,-0.301431517,-0.112350000,-0.111877850,0.480900000,0.461740114,-1.570796338,-1.763981774,-0.000010948,0.015714214,1.570874581,1.506325336
30.250000000,-0.295150000,-0.301345990,-0.112350000,-0.110994512,0.480900000,0.461730524,-1.570796338,-1.766335435,-0.000010948,0.019860962,1.570874581,1.494366333
30.300000000,-0.295150000,-0.301638843,-0.112350000,-0.110351928,0.480900000,0.461705087,-1.570796338,-1.768526132,-0.000010948,0.025016958,1.570874581,1.485739034
30.350000000,-0.295150000,-0.302077754,-0.112350000,-0.109973700,0.480900000,0.461657690,-1.570796338,-1.770617878,-0.000010948,0.030690382,1.570874581,1.480612448
