time,target_x_base,actual_x_base,target_y_base,actual_y_base,target_z_base,actual_z_base,target_roll_world_rad,actual_roll_world_rad,target_pitch_world_rad,actual_pitch_world_rad,target_yaw_world_rad,actual_yaw_world_rad
5.050000000,-0.295150000,0.055751256,-0.112350000,-0.136761233,0.480900000,-0.367062103,-1.570796340,1.575232396,-0.000004489,0.671875873,1.570796327,-0.711995720
5.100000000,-0.295150000,0.055756264,-0.112350000,-0.136765438,0.480900000,-0.367062091,-1.570796340,1.575232088,-0.000004489,0.671876138,1.570796327,-0.711800284
5.150000000,-0.295150000,0.055761373,-0.112350000,-0.136769737,0.480900000,-0.367062089,-1.570796340,1.575232006,-0.000004489,0.671879310,1.570796327,-0.711603362
5.201000000,-0.295150000,0.055766297,-0.112350000,-0.136773901,0.480900000,-0.367062074,-1.570796340,1.575231637,-0.000004489,0.671876166,1.570796327,-0.711408761
5.280000000,-0.295150000,0.055771367,-0.112350000,-0.136778201,0.480900000,-0.367062072,-1.570796341,1.575231570,-0.000004490,0.671877143,1.570796327,-0.711212023
5.331000000,-0.295150000,0.055771367,-0.112350000,-0.136778201,0.480900000,-0.367062072,-1.570796341,1.575231570,-0.000004490,0.671877143,1.570796327,-0.711212023
5.350000000,-0.295150000,0.073535859,-0.112350000,-0.142038338,0.480900000,-0.367934294,-1.570796340,1.677113674,-0.000004489,0.891009535,1.570796327,-0.337371921
5.400000000,-0.295150000,0.142099752,-0.112350000,-0.113430522,0.480900000,-0.368641222,-1.570796340,1.965202639,-0.000004489,0.984893013,1.570796327,0.412721889
5.450000000,-0.295150000,0.261309568,-0.112350000,0.008942367,0.480900000,-0.339105929,-1.570796340,1.860100758,-0.000004489,0.441265093,1.570796327,0.771734128
5.500000000,-0.295150000,0.331687488,-0.112350000,0.153132200,0.480900000,-0.236791439,-1.570796340,1.586096569,-0.000004489,-0.372341693,1.570796327,0.987412005
5.550000000,-0.295150000,0.350576089,-0.112350000,0.218668095,0.480900000,-0.107803467,-1.570796340,1.041166622,-0.000004489,-1.074286815,1.570796327,1.335111082
5.600000000,-0.295150000,0.355085720,-0.112350000,0.194719265,0.480900000,-0.002899493,-1.570796340,-1.200978257,-0.000004489,-1.035651106,1.570796327,-3.096495353
5.650000000,-0.295150000,0.354227676,-0.112350000,0.135831206,0.480900000,0.058232263,-1.570796340,-1.812155160,-0.000004489,-0.287851656,1.570796327,3.137436166
5.700000000,-0.295150000,0.361872897,-0.112350000,0.087047105,0.480900000,0.111507054,-1.570796340,-2.233453861,-0.000004489,0.196696033,1.570796327,2.699796963
5.750000000,-0.295150000,0.362219969,-0.112350000,0.034129695,0.480900000,0.180449808,-1.570796340,-2.631901647,-0.000004489,0.404279333,1.570796327,2.124708795
5.800000000,-0.295150000,0.341413759,-0.112350000,-0.019255027,0.480900000,0.247299143,-1.570796340,-3.028992151,-0.000004489,0.378229350,1.570796327,1.534502762
5.850000000,-0.295150000,0.306282608,-0.112350000,-0.061123675,0.480900000,0.300044865,-1.570796340,2.938508051,-0.000004489,0.134248056,1.570796327,1.140688403
5.900000000,-0.295150000,0.269707941,-0.112350000,-0.087767836,0.480900000,0.341183817,-1.570796340,2.651297059,-0.000004489,-0.211324461,1.570796327,1.026156968
5.950000000,-0.295150000,0.238437094,-0.112350000,-0.102257816,0.480900000,0.382522939,-1.570796340,2.203013980,-0.000004489,-0.504204353,1.570796327,1.206454893
6.000000000,-0.295150000,0.204475116,-0.112350000,-0.109338218,0.480900000,0.437302171,-1.570796340,1.503293483,-0.000004489,-0.541013329,1.570796327,1.608974848
6.050000000,-0.295150000,0.146046259,-0.112350000,-0.111832757,0.480900000,0.499727348,-1.570796340,0.848112325,-0.000004489,-0.313717790,1.570796327,1.848987538
6.100000000,-0.295150000,0.063432285,-0.112350000,-0.111584368,0.480900000,0.549825543,-1.570796340,0.311911936,-0.000004489,-0.077925584,1.570796327,1.855488580
6.150000000,-0.295150000,-0.027527595,-0.112350000,-0.110675243,0.480900000,0.574935592,-1.570796340,-0.166436532,-0.000004489,0.052803552,1.570796327,1.767782299
6.200000000,-0.295150000,-0.108669438,-0.112350000,-0.110261320,0.480900000,0.575342358,-1.570796340,-0.568192383,-0.000004489,0.090870544,1.570796327,1.677508453
6.250000000,-0.295150000,-0.171294760,-0.112350000,-0.110404932,0.480900000,0.561460520,-1.570796340,-0.881558478,-0.000004489,0.083006485,1.570796327,1.617749652
6.300000000,-0.295150000,-0.215574911,-0.112350000,-0.110824721,0.480900000,0.543031952,-1.570796340,-1.115159367,-0.000004489,0.062129979,1.570796327,1.586384097
6.350000000,-0.295150000,-0.245385161,-0.112350000,-0.111285913,0.480900000,0.525642662,-1.570796340,-1.284634277,-0.000004489,0.042433199,1.570796327,1.572550103
6.400000000,-0.295150000,-0.264950749,-0.112350000,-0.111674997,0.480900000,0.511481963,-1.570796340,-1.405069252,-0.000004489,0.027681637,1.570796327,1.567595649
6.450000000,-0.295150000,-0.277637584,-0.112350000,-0.111962011,0.480900000,0.500860516,-1.570796340,-1.489075741,-0.000004489,0.017655895,1.570796327,1.566527319
6.500000000,-0.295150000,-0.285817802,-0.112350000,-0.112155937,0.480900000,0.493298739,-1.570796340,-1.546651300,-0.000004489,0.011151950,1.570796327,1.566889866
6.550000000,-0.295150000,-0.291075139,-0.112350000,-0.112277960,0.480900000,0.488106966,-1.570796340,-1.585456176,-0.000004489,0.007025846,1.570796327,1.567613237
6.600000000,-0.295150000,-0.294443581,-0.112350000,-0.112349388,0.480900000,0.484638015,-1.570796340,-1.611192241,-0.000004489,0.004433217,1.570796327,1.568292898
6.650000000,-0.295150000,-0.296593327,-0.112350000,-0.112387507,0.480900000,0.482370238,-1.570796340,-1.627995183,-0.000004489,0.002808567,1.570796327,1.568814206
6.700000000,-0.295150000,-0.297958311,-0.112350000,-0.112404958,0.480900000,0.480915123,-1.570796340,-1.638796026,-0.000004489,0.001789586,1.570796327,1.569175053
6.750000000,-0.295150000,-0.298819569,-0.112350000,-0.112410391,0.480900000,0.479997118,-1.570796340,-1.645629317,-0.000004489,0.001148809,1.570796327,1.569408415
6.800000000,-0.295150000,-0.299358992,-0.112350000,-0.112409419,0.480900000,0.479427279,-1.570796340,-1.649984782,-0.000004489,0.000744398,1.570796327,1.568324010
6.850000000,-0.295150000,-0.296604271,-0.112350000,-0.113486100,0.480900000,0.479020871,-1.570796340,-1.655297131,-0.000004489,0.000230180,1.570796327,1.560215555
6.900000000,-0.295150000,-0.289599560,-0.112350000,-0.115823966,0.480900000,0.478073360,-1.570796340,-1.662589999,-0.000004489,-0.000319051,1.570796327,1.547311168
6.950000000,-0.295150000,-0.281754113,-0.112350000,-0.118001508,0.480900000,0.477396685,-1.570796340,-1.668473603,-0.000004489,-0.000388962,1.570796327,1.537123953
