time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,vx,vy,vz,wx,wy,wz
40.0,0.22138142006376213,-1.3188378235525697,-0.03709841186691703,-1.3045874505193187,0.09540634113550221,-0.38051785766406926,-0.4447620608248296,-0.12923689666855082,-0.5941683923901849,-0.2666119712886818,-0.5361085077405763,-0.47569389827366426,0.11551909192109651,0.08877048484123468,0.05611677374687582,-0.1391282540580066,1.4845739523678179,-0.9291036632527546
40.05,0.1988687505120968,-1.3255005943049782,-0.06673488314306171,-1.318186036146048,0.06846023638239396,-0.4032242871406515,-0.45498397253834627,-0.1369966336015631,-0.5903740868988849,-0.27684008686597883,-0.5408621527909719,-0.4323475508960895,0.120236409738473,0.08440475930284388,0.051358911136383946,-0.10911107390823437,1.4666150737498762,-0.9468095386542734
40.1,0.17580790353690962,-1.3326035394157223,-0.09607188939470451,-1.3323547384388337,0.04130082118668372,-0.42333057261426965,-0.46469350876382726,-0.1448824896913543,-0.5847132058879441,-0.28701849979125643,-0.5444857639406552,-0.38526883770267467,0.12458865419097402,0.07959614069940045,0.04650081012098232,-0.07803916071844953,1.4319448252481233,-0.9653859606562708
40.15,0.15235454061247364,-1.3400378737570435,-0.12513102341692262,-1.346946172127533,0.01401633573615124,-0.44139724039925693,-0.47269786801116,-0.15220876483613557,-0.5768344021382473,-0.29614716364053206,-0.5460698055659517,-0.33752002656281743,0.1284310480943369,0.07387181050262569,0.04131310059922967,-0.052839934861643074,1.4017522071210398,-0.9811429485512889
40.2,0.1284837272079356,-1.3478861679691065,-0.15365520669028357,-1.3620421842675494,-0.013296571610253912,-0.45662848992086386,-0.48004805561099395,-0.1596192682868061,-0.5669414076658182,-0.3051402999040629,-0.5463631983088312,-0.28627708773002836,0.13162753042586312,0.0676788491001904,0.03608033968102079,-0.029039158677844967,1.3530159867641887,-0.9959012572750564
40.25,0.10432157066938746,-1.3560451726909326,-0.18172248730484697,-1.3775097760535489,-0.04059264362407207,-0.46965281313746493,-0.48572779113562753,-0.16645787225120728,-0.555053274624424,-0.3130798320668195,-0.5447249846954488,-0.23516308671648192,0.13440717811612393,0.060842629723063105,0.03068492614640436,-0.01138180707760802,1.3122457686527216,-1.0080436756837705
40.3,0.07987786020782568,-1.3645890041133892,-0.209025619454951,-1.393411741879597,-0.06773067060022092,-0.47966882898966007,-0.49062919052530785,-0.17334128325274079,-0.5410479279098779,-0.3208055739551113,-0.5416648286455231,-0.18088602473028903,0.13627906273577556,0.05358120435550034,0.02532819256306251,0.002564045000099749,1.2519548246466026,-1.017006013975006
40.35,0.05524748008710228,-1.3734207199615014,-0.23569855976964046,-1.4096307842497362,-0.0947094310046938,-0.48735940968326324,-0.4939181050734752,-0.17964591083583567,-0.5253081473771418,-0.3274862027952934,-0.536812479996499,-0.12754251893214974,0.13786075186256064,0.04593684919041771,0.01993210685651777,0.010836714506027129,1.2030139065434309,-1.0236268465142373
40.4,0.030474603979752893,-1.3826055733571185,-0.2613886541873055,-1.426210277308016,-0.12134515929733312,-0.4919359034393605,-0.4963161646051751,-0.1859566865239975,-0.5073840288267181,-0.3338787634850921,-0.5304288674970352,-0.07144306074475527,0.13829957017680314,0.03797170491917517,0.01468077660803452,0.013536472897997559,1.13431726495991,-1.0246987212570164
40.45,0.005621802429716429,-1.392053587870954,-0.2862840419792069,-1.4430496574199472,-0.1476808607220874,-0.49412041138654794,-0.4971781023900931,-0.19168611649407225,-0.48801434367354846,-0.3392444930124067,-0.5224169647202069,-0.01706376764433311,0.13860270013485718,0.02985801474446626,0.00947058674794751,0.011762524744181851,1.080006770841835,-1.0239199385620348
40.5,-0.0191881747951411,-1.4018022551250626,-0.30995267467660675,-1.4601409441386046,-0.17344763875225738,-0.4931657490908882,-0.4975437741017332,-0.19758896051998773,-0.4668618103463281,-0.3446024643921004,-0.5132835497804838,0.0397220386097077,0.13729561159412043,0.021545862502130423,0.004524184531362864,0.0032536663398275065,1.0045257928589553,-1.0132381001026418
40.55,-0.04403349230678816,-1.4118137387978742,-0.3327286351993723,-1.4774773690373182,-0.198840455462956,-0.48979078781499696,-0.4957655061466068,-0.20262203803564088,-0.4439609333592239,-0.34846526175548936,-0.5020032162429708,0.09386768690530004,0.13667358549335276,0.013376080589770006,-0.0003189747054821627,-0.008014584662533608,0.9501039827799229,-1.0063412519649393
40.6,-0.06868364162463393,-1.4220837595344211,-0.3540844565120635,-1.4949770967353426,-0.22347995723015635,-0.48332530208407615,-0.4880957907423165,-0.20547115720998826,-0.4150856965380076,-0.3483898065586932,-0.48441180203406703,0.1474917880412265,0.13413296578072123,0.005169745989783262,-0.004772397210021799,-0.02643370780795687,0.8741876061469961,-0.9862497704516183
40.65,-0.09326323277767008,-1.4325910156747221,-0.3744028740753217,-1.5126635906506676,-0.24761211834807853,-0.4744645582471082,-0.48923923113327483,-0.21220327327347516,-0.39335336233092144,-0.3547588953071513,-0.47534787774452264,0.20272484414821823,0.1316757362772828,-0.0028175856070002327,-0.009117016541325093,-0.04532617226644375,0.8160196932719026,-0.9652938063989972
40.7,-0.11755394507600621,-1.4433388609637263,-0.39316934006762244,-1.530465661552772,-0.2708687507411058,-0.46259755220904153,-0.4839038879927255,-0.216492802595607,-0.3652760286249737,-0.35675677224262403,-0.4594348871642341,0.25664752400630186,0.1280337085450239,-0.010551960418707306,-0.012928036601594925,-0.07133856042936197,0.7423430890755041,-0.9356320544591884
40.75,-0.1415971973052537,-1.4542634429109957,-0.4107192239125461,-1.5483405765955436,-0.29342485842134275,-0.4484634749283424,-0.47742375666698583,-0.22024711192268465,-0.3367877881995988,-0.3578847785045994,-0.44256702762552924,0.30681365335657135,0.12456986944089962,-0.017975669929220974,-0.016652420280828088,-0.09562103140938957,0.6867372053146453,-0.9059564929227271
40.8,-0.1652220952167717,-1.4653922458952495,-0.4265770663955077,-1.5662542767676109,-0.3149564557177543,-0.4314924457308329,-0.46975048988681506,-0.2238750795945806,-0.30620727814850085,-0.3584911018855184,-0.4239749014786102,0.35760778969158397,0.11947179097296252,-0.024886480830634022,-0.019657652167365265,-0.12595813849029702,0.6141321455652617,-0.8634430558517814
40.85,-0.18850007596428858,-1.4766691531402953,-0.44111513724842594,-1.5841810983252576,-0.33567486383676465,-0.4123977108700467,-0.46101906049377733,-0.2269602985501297,-0.2755246590315439,-0.3582447195777259,-0.40461287459455914,0.40408811244457343,0.11502740150353603,-0.031441722533349745,-0.02263802073114303,-0.152803159608426,0.5613345671845761,-0.8248856477870679
40.9,-0.21122977966095227,-1.488110608774969,-0.4538416718619764,-1.6020662516699324,-0.35522765623589064,-0.39070098934235586,-0.45101040167983597,-0.22987148333678015,-0.24282086291793284,-0.357400948639714,-0.3834941294246927,0.4505818462473473,0.10894911126070829,-0.037241513719006754,-0.024748575241634613,-0.1844595486532373,0.49221777434862984,-0.7728460848986716
40.95,-0.23351384298933422,-1.4996694089833817,-0.4651620181043365,-1.6199027207463028,-0.3738617628784896,-0.36707276898722413,-0.44007113853634056,-0.2322489727335285,-0.2103497703905543,-0.35575050244512846,-0.3618293335479787,0.4923141312993612,0.1037180138859591,-0.04269465463123092,-0.026904196861536816,-0.21123299857999034,0.4424493463023876,-0.7268722427781047
41.0,-0.25512357128723673,-1.5113513356503832,-0.4745760835675542,-1.6376162383381196,-0.391201666441606,-0.3411366397576842,-0.4278012408769643,-0.23441359017831945,-0.1759721579339168,-0.35344476649906387,-0.33841406655210926,0.533452458411856,0.09691329299460708,-0.047161910297232504,-0.028052784844040876,-0.24139271423571243,0.3769908261094122,-0.6674051286042806
41.05,-0.2761924359779979,-1.5231186851838876,-0.48251699845192486,-1.6552189708559717,-0.4075275644551281,-0.31350499591177494,-0.41474818130474095,-0.23606155067065393,-0.14216727360066583,-0.35039257348040403,-0.31469351173788923,0.5694930787635717,0.09113509146408368,-0.05134426194977685,-0.029336887807453475,-0.2659203720093989,0.32999494858124867,-0.6161203180241026
41.1,-0.2964670828162955,-1.5349667087191317,-0.4884838506862783,-1.6726180568702738,-0.4224457680647133,-0.2839115878823799,-0.4003306282160723,-0.23746186237820552,-0.10660300124801374,-0.3466370158806614,-0.289255981635662,0.6043483360975466,0.08389089535957107,-0.054336664695793596,-0.0295013202901148,-0.29238295650716606,0.2679160966452961,-0.5518445661415912
41.15,-0.31611071474401303,-1.5468675435471464,-0.49293150947449815,-1.6898449134394686,-0.4362665798210287,-0.25289686654840726,-0.3852888717812938,-0.23836745431948156,-0.07194622843108167,-0.3422039318258626,-0.2637612125410856,0.633885662139546,0.07782456207384018,-0.057153821204545735,-0.029909726983574116,-0.31312927192403134,0.22316071135153903,-0.4976650484837911
