time,target_shoulder_pan_joint,target_shoulder_lift_joint,target_elbow_joint,target_wrist_1_joint,target_wrist_2_joint,target_wrist_3_joint,actual_shoulder_pan_joint,actual_shoulder_lift_joint,actual_elbow_joint,actual_wrist_1_joint,actual_wrist_2_joint,actual_wrist_3_joint
1780435091.200610161,0.0,-1.5707963267948966,1.5707963267948966,-3.141592642028844,-1.5707963267948966,-9.288877708790721e-06,-0.03434856312237672,-1.541333653442404,1.5907861637350786,-2.937651670662258,-1.633483285797659,0.15502753508173733
1780435091.250374079,0.0,-1.5707963267948966,1.5707963267948966,-3.141592642028844,-1.5707963267948966,-9.288877708790721e-06,-0.03431955101805014,-1.541328821169495,1.5909496443512174,-2.94079953770078,-1.6311106436180804,0.15230321337024685
1780435091.300314426,0.0,-1.5707963267948966,1.5707963267948966,-3.141592642028844,-1.5707963267948966,-9.288877708790721e-06,-0.03429015554592702,-1.5413267760174714,1.591107567433472,-2.943515774088818,-1.6286619010863688,0.14912486300308264
1780435091.350337982,0.0,-1.5707963267948966,1.5707963267948966,-3.141592642028844,-1.5707963267948966,-9.288877708790721e-06,-0.03426040474519837,-1.5413274647102906,1.591259627774804,-2.9458186962636503,-1.6261534550097352,0.14552866943557086
1780435091.400431871,0.0,-1.5707963267948966,1.5707963267948966,-3.141592642028844,-1.5707963267948966,-9.288877708790721e-06,-0.03423030502448286,-1.541330848808574,1.591405557171917,-2.9477276432684243,-1.6236011317781043,0.14155074505058546
1780435091.450365067,0.0,-1.5707963267948966,1.5707963267948966,-3.141592642028844,-1.5707963267948966,-9.288877708790721e-06,-0.034199890114242355,-1.5413368657844497,1.5915451490309231,-2.94926273160429,-1.6210201177991506,0.1372270097422382
1780435091.500399590,0.0,-1.5707963267948966,1.5707963267948966,-3.141592642028844,-1.5707963267948966,-9.288877708790721e-06,-0.03416920259624486,-1.541345441006147,1.5916782455863292,-2.9504446900037644,-1.6184249372011084,0.13259304040154724
1780435091.550516129,0.0,-1.5707963267948966,1.5707963267948966,-3.141592642028844,-1.5707963267948966,-9.288877708790721e-06,-0.03413828474537875,-1.5413564934869495,1.591804730003918,-2.951294697805833,-1.6158294275924567,0.1276839335306859
1780435091.600430012,0.0,-1.5707963267948966,1.5707963267948966,-3.141592642028844,-1.5707963267948966,-9.288877708790721e-06,-0.034107158846236565,-1.5413699505403162,1.5919245123532995,-2.9518342524758543,-1.6132467249207727,0.12253416790263502
1780435091.650452614,0.0,-1.5707963267948966,1.5707963267948966,-3.141592642028844,-1.5707963267948966,-9.288877708790721e-06,-0.03407584968578398,-1.5413857305270984,1.5920375396007318,-2.9520850003211243,-1.6106892252962555,0.11717750066390492
