Zaman_s,Roll_Derece,Pitch_Derece,Yaw_Derece
107.6,94.34974512289335,-0.06113705217772163,89.01673142013514
107.65,94.33463395761149,-0.0567347395369786,89.00852928056669
107.7,94.32834536193965,-0.05258002078686958,88.99462827707795
107.75,94.32601258072079,-0.0491722009492782,88.97691640753575
107.8,94.32120274113218,-0.04578450184077444,88.94607100229669
107.85,94.32380782876298,-0.04382211762965146,88.91976503730953
107.9,94.32805939277235,-0.04347171088569063,88.90195425235866
107.95,94.32345340932909,-0.04278215989612244,88.87285838111119
108.0,94.32053576461153,-0.04217463708556764,88.83931235202215
108.05,93.61757327367889,-0.045508545283952546,88.64708025287261
108.1,93.58664534644409,-0.09501643587422126,89.08736806813044
108.15,94.01123887995479,-0.12010705804410825,89.5747953638362
108.2,94.27586879039389,-0.1182371108531282,89.80807945327767
108.25,94.29728947722383,-0.0876597854984568,89.73015631459658
108.3,94.3749800207062,-0.05364918968590896,89.6050165960453
108.35,94.47797101539389,-0.038586965821281884,89.5750351389235
108.4,94.49617244824299,-0.02554240709450181,89.5026779146997
108.45,94.49386331609345,-0.01633180304691383,89.422213719381
108.5,94.50329496270238,-0.01283254738206812,89.37053669031575
108.55,94.4739008828597,-0.007020641005230569,89.26246296159466
108.6,94.48634906092673,-0.0042366525302316976,89.16557755605882
108.65,94.54227976999506,-0.004965203287481691,89.11724951865448
108.7,94.54358390990409,-0.00882773962348383,89.0766945145304
108.75,94.52733298211787,-0.01579672110119728,89.01989605150742
108.8,94.50214239845619,-0.02309743388397363,88.98701923052032
108.85,94.47202796422069,-0.030768948865109332,88.99713678032509
108.9,94.4420562210978,-0.03825457745488739,89.0442956185321
108.95,94.41099710261776,-0.04447010282395664,89.12275566732991
