Time_sec,Roll_deg,Pitch_deg,Yaw_deg
63.31,1.84371e-07,4.05047e-08,102.472
63.32,1.81365e-07,3.98577e-08,102.33
63.33,1.78173e-07,3.92538e-08,102.187
63.34,1.74797e-07,3.87761e-08,102.045
63.35,1.71171e-07,3.8332e-08,101.902
63.36,1.67236e-07,3.78703e-08,101.76
63.37,1.62933e-07,3.73585e-08,101.617
63.38,1.58196e-07,3.67706e-08,101.475
63.39,1.5294e-07,3.60828e-08,101.333
63.4,1.47064e-07,3.52694e-08,101.191
63.41,1.40434e-07,3.42985e-08,101.049
63.42,1.32872e-07,3.31268e-08,100.907
63.43,1.24131e-07,3.16926e-08,100.765
63.44,1.13855e-07,2.98999e-08,100.623
63.45,1.01603e-07,2.78306e-08,100.482
63.46,9.04806e-08,2.49053e-08,100.341
63.47,8.2479e-08,2.11407e-08,100.199
63.48,7.24879e-08,1.76789e-08,100.057
63.49,6.35188e-08,1.60652e-08,99.9146
63.5,5.56461e-08,1.5797e-08,99.7724
63.51,4.87117e-08,1.64768e-08,99.63
63.52,4.25842e-08,1.78049e-08,99.4876
63.53,3.71537e-08,1.95581e-08,99.3451
63.54,3.23278e-08,2.15698e-08,99.2026
63.55,2.80299e-08,2.37185e-08,99.06
63.56,2.41939e-08,2.59169e-08,98.9174
63.57,2.07637e-08,2.81011e-08,98.7747
63.58,1.76912e-08,3.02288e-08,98.632
63.59,1.49361e-08,3.22706e-08,98.4893
63.6,1.24622e-08,3.42074e-08,98.3466
63.61,1.02388e-08,3.60296e-08,98.2038
63.62,8.23843e-09,3.77313e-08,98.0611
63.63,6.43741e-09,3.93121e-08,97.9184
63.64,4.81453e-09,4.07738e-08,97.7756
63.65,3.35175e-09,4.21211e-08,97.6328
63.66,2.03273e-09,4.33588e-08,97.4901
63.67,8.42932e-10,4.44927e-08,97.3473
63.68,-2.31354e-10,4.55296e-08,97.2045
63.69,-1.20137e-09,4.64765e-08,97.0618
63.7,-2.07736e-09,4.73399e-08,96.919
63.71,-2.86884e-09,4.81253e-08,96.7762
63.72,-3.58288e-09,4.88401e-08,96.6335
63.73,-4.22865e-09,4.94899e-08,96.4907
63.74,-4.81204e-09,5.00802e-08,96.3479
63.75,-5.33953e-09,5.06157e-08,96.2051
63.76,-5.81603e-09,5.11013e-08,96.0624
63.77,-6.24689e-09,5.15418e-08,95.9196
63.78,-6.63658e-09,5.19408e-08,95.7768
63.79,-6.98877e-09,5.23021e-08,95.634
63.8,-7.30729e-09,5.26291e-08,95.4913
63.81,-7.59514e-09,5.29258e-08,95.3485
63.82,-7.85552e-09,5.31943e-08,95.2057
63.83,-8.09085e-09,5.34374e-08,95.0629
63.84,-8.30364e-09,5.36575e-08,94.9202
63.85,-8.49635e-09,5.38571e-08,94.7774
63.86,-8.67035e-09,5.40371e-08,94.6346
63.87,-8.82746e-09,5.41998e-08,94.4918
63.88,-8.9695e-09,5.43476e-08,94.3491
63.89,-9.09816e-09,5.44815e-08,94.2063
63.9,-9.21425e-09,5.46023e-08,94.0635
63.91,-9.31942e-09,5.47118e-08,93.9207
63.92,-9.41436e-09,5.48108e-08,93.778
63.93,-9.5004e-09,5.49002e-08,93.6352
63.94,-9.57832e-09,5.49812e-08,93.4924
63.95,-9.64849e-09,5.5055e-08,93.3496
63.96,-9.71211e-09,5.5121e-08,93.2069
63.97,-9.76952e-09,5.51807e-08,93.0641
63.98,-9.82143e-09,5.52348e-08,92.9213
63.99,-9.86825e-09,5.52838e-08,92.7785
64,-9.91082e-09,5.53281e-08,92.6358
64.01,-9.94955e-09,5.53683e-08,92.493
64.02,-9.9845e-09,5.54044e-08,92.3502
64.03,-1.00162e-08,5.54372e-08,92.2074
64.04,-1.00449e-08,5.5467e-08,92.0647
64.05,-1.00707e-08,5.54937e-08,91.9219
64.06,-1.00945e-08,5.55184e-08,91.7791
64.07,-1.01158e-08,5.55405e-08,91.6363
64.08,-1.01349e-08,5.55602e-08,91.4936
64.09,-1.01523e-08,5.5578e-08,91.3508
64.1,-1.01679e-08,5.55941e-08,91.208
64.11,-1.01816e-08,5.56084e-08,91.0653
64.12,-1.01945e-08,5.56214e-08,90.9225
64.13,-1.02062e-08,5.56336e-08,90.7797
64.14,-1.02168e-08,5.56445e-08,90.6369
64.15,-1.02264e-08,5.56544e-08,90.4942
64.16,-1.02348e-08,5.56633e-08,90.3514
64.17,-1.02423e-08,5.56711e-08,90.2086
64.18,-1.02492e-08,5.56784e-08,90.0658
64.19,-1.02554e-08,5.56851e-08,89.9231
64.2,-1.0261e-08,5.56909e-08,89.7803
64.21,-1.02663e-08,5.56964e-08,89.6375
64.22,-1.02709e-08,5.57013e-08,89.4947
64.23,-1.02748e-08,5.57059e-08,89.352
64.24,-1.02787e-08,5.57095e-08,89.2092
64.25,-1.02822e-08,5.57133e-08,89.0664
64.26,-1.02853e-08,5.57167e-08,88.9236
64.27,-1.02882e-08,5.57196e-08,88.7809
64.28,-1.02908e-08,5.57221e-08,88.6381
64.29,-1.02928e-08,5.57245e-08,88.4953
64.3,-1.02951e-08,5.57268e-08,88.3525
64.31,-1.02973e-08,5.57284e-08,88.2098
64.32,-1.02987e-08,5.57305e-08,88.067
64.33,-1.03003e-08,5.5732e-08,87.9242
64.34,-1.03017e-08,5.57335e-08,87.7814
64.35,-1.03029e-08,5.57346e-08,87.6387
64.36,-1.03041e-08,5.57363e-08,87.4959
64.37,-1.03051e-08,5.57362e-08,87.3531
64.38,-1.0306e-08,5.57379e-08,87.2103
64.39,-1.03067e-08,5.57394e-08,87.0676
64.4,-1.03077e-08,5.57393e-08,86.9248
64.41,-1.03086e-08,5.57393e-08,86.782
64.42,-1.03088e-08,5.57407e-08,86.6392
64.43,-1.03092e-08,5.57424e-08,86.4965
64.44,-1.03095e-08,5.5743e-08,86.3537
64.45,-1.03105e-08,5.57429e-08,86.2109
64.46,-1.03115e-08,5.57427e-08,86.0681
64.47,-1.03125e-08,5.57426e-08,85.9254
64.48,-1.03136e-08,5.57424e-08,85.7826
64.49,-1.03137e-08,5.57433e-08,85.6398
64.5,-1.03137e-08,5.57444e-08,85.497
64.51,-1.03137e-08,5.57456e-08,85.3543
64.52,-1.03128e-08,5.57459e-08,85.2115
64.53,-1.03118e-08,5.57461e-08,85.0687
64.54,-1.03107e-08,5.57462e-08,84.9259
64.55,-1.03098e-08,5.57464e-08,84.7832
64.56,-1.0309e-08,5.57468e-08,84.6404
64.57,-1.03083e-08,5.57473e-08,84.4976
64.58,-1.03076e-08,5.57478e-08,84.3548
64.59,-1.0307e-08,5.57484e-08,84.2121
64.6,-1.03067e-08,5.57488e-08,84.0693
64.61,-1.03067e-08,5.57487e-08,83.9265
64.62,-1.03067e-08,5.57487e-08,83.7837
64.63,-1.03068e-08,5.57488e-08,83.641
64.64,-1.03071e-08,5.57487e-08,83.4982
64.65,-1.03074e-08,5.57488e-08,83.3554
64.66,-1.0308e-08,5.57486e-08,83.2126
64.67,-1.03085e-08,5.57487e-08,83.0699
64.68,-1.03092e-08,5.57487e-08,82.9271
64.69,-1.03101e-08,5.57487e-08,82.7843
64.7,-1.03111e-08,5.57487e-08,82.6415
64.71,-1.03121e-08,5.57485e-08,82.4988
64.72,-1.03131e-08,5.57484e-08,82.356
64.73,-1.03141e-08,5.57482e-08,82.2132
64.74,-1.03151e-08,5.57481e-08,82.0704
64.75,-1.03162e-08,5.57479e-08,81.9277
64.76,-1.03172e-08,5.57478e-08,81.7849
64.77,-1.03182e-08,5.57476e-08,81.6421
64.78,-1.03192e-08,5.57475e-08,81.4993
64.79,-1.03202e-08,5.57473e-08,81.3566
64.8,-1.03212e-08,5.57472e-08,81.2138
64.81,-1.03216e-08,5.57477e-08,81.071
64.82,-1.03209e-08,5.57483e-08,80.9282
64.83,-1.03197e-08,5.57483e-08,80.7855
64.84,-1.03184e-08,5.57481e-08,80.6427
64.85,-1.03171e-08,5.5748e-08,80.4999
64.86,-1.03157e-08,5.57478e-08,80.3571
64.87,-1.03144e-08,5.57477e-08,80.2144
64.88,-1.03131e-08,5.57475e-08,80.0716
64.89,-1.03117e-08,5.57474e-08,79.9288
64.9,-1.03104e-08,5.57472e-08,79.7861
64.91,-1.03091e-08,5.57471e-08,79.6433
64.92,-1.03086e-08,5.57478e-08,79.5005
64.93,-1.0309e-08,5.57485e-08,79.3577
64.94,-1.03099e-08,5.57484e-08,79.215
64.95,-1.03108e-08,5.57484e-08,79.0722
64.96,-1.03119e-08,5.57483e-08,78.9294
64.97,-1.03129e-08,5.57481e-08,78.7866
64.98,-1.03139e-08,5.5748e-08,78.6439
64.99,-1.03149e-08,5.57478e-08,78.5011
65,-1.03159e-08,5.57477e-08,78.3583
65.01,-1.03169e-08,5.57475e-08,78.2155
65.02,-1.03179e-08,5.57474e-08,78.0728
65.03,-1.0319e-08,5.57472e-08,77.93
65.04,-1.032e-08,5.57471e-08,77.7872
65.05,-1.0321e-08,5.57469e-08,77.6444
65.06,-1.0322e-08,5.57468e-08,77.5017
65.07,-1.03224e-08,5.57473e-08,77.3589
65.08,-1.03221e-08,5.57484e-08,77.2161
65.09,-1.03211e-08,5.57486e-08,77.0733
65.1,-1.032e-08,5.57487e-08,76.9306
65.11,-1.0319e-08,5.57487e-08,76.7878
65.12,-1.03179e-08,5.57488e-08,76.645
65.13,-1.03168e-08,5.57486e-08,76.5022
65.14,-1.03155e-08,5.57486e-08,76.3595
65.15,-1.03143e-08,5.57486e-08,76.2167
65.16,-1.03131e-08,5.57486e-08,76.0739
65.17,-1.03117e-08,5.57484e-08,75.9311
65.18,-1.03104e-08,5.57483e-08,75.7884
65.19,-1.03091e-08,5.57481e-08,75.6456
65.2,-1.03077e-08,5.5748e-08,75.5028
65.21,-1.03064e-08,5.57478e-08,75.36
65.22,-1.03058e-08,5.57485e-08,75.2173
65.23,-1.03061e-08,5.57487e-08,75.0745
65.24,-1.03064e-08,5.57488e-08,74.9317
65.25,-1.03068e-08,5.57488e-08,74.7889
65.26,-1.03071e-08,5.57486e-08,74.6462
65.27,-1.03077e-08,5.57487e-08,74.5034
65.28,-1.03081e-08,5.57487e-08,74.3606
65.29,-1.03086e-08,5.57487e-08,74.2178
65.3,-1.03093e-08,5.57487e-08,74.0751
65.31,-1.03098e-08,5.57488e-08,73.9323
65.32,-1.03104e-08,5.57487e-08,73.7895
65.33,-1.03109e-08,5.57488e-08,73.6467
65.34,-1.03116e-08,5.57488e-08,73.504
65.35,-1.03125e-08,5.57487e-08,73.3612
65.36,-1.03132e-08,5.57487e-08,73.2184
65.37,-1.03138e-08,5.57487e-08,73.0756
65.38,-1.03146e-08,5.57488e-08,72.9329
65.39,-1.03154e-08,5.57487e-08,72.7901
65.4,-1.03162e-08,5.57488e-08,72.6473
65.41,-1.03171e-08,5.57488e-08,72.5045
65.42,-1.03179e-08,5.57486e-08,72.3618
65.43,-1.03187e-08,5.57487e-08,72.219
65.44,-1.03196e-08,5.57487e-08,72.0762
65.45,-1.03205e-08,5.57487e-08,71.9334
65.46,-1.03214e-08,5.57487e-08,71.7907
65.47,-1.03222e-08,5.57488e-08,71.6479
65.48,-1.03231e-08,5.57488e-08,71.5051
65.49,-1.0324e-08,5.57487e-08,71.3623
65.5,-1.03249e-08,5.57487e-08,71.2196
65.51,-1.03258e-08,5.57487e-08,71.0768
65.52,-1.033e-08,5.57491e-08,70.934
65.53,-1.03361e-08,5.57481e-08,70.7912
65.54,-1.03368e-08,5.57466e-08,70.6485
65.55,-1.03333e-08,5.57442e-08,70.5057
65.56,-1.03265e-08,5.5741e-08,70.3629
65.57,-1.0317e-08,5.5737e-08,70.2201
65.58,-1.03054e-08,5.57318e-08,70.0773
65.59,-1.02924e-08,5.57253e-08,69.9345
65.6,-1.02779e-08,5.5718e-08,69.7917
65.61,-1.02623e-08,5.57096e-08,69.6489
65.62,-1.02459e-08,5.57003e-08,69.506
65.63,-1.02291e-08,5.56898e-08,69.3632
65.64,-1.02115e-08,5.56788e-08,69.2204
65.65,-1.01936e-08,5.56668e-08,69.0775
65.66,-1.01753e-08,5.56538e-08,68.9347
65.67,-1.01567e-08,5.56401e-08,68.7918
65.68,-1.01379e-08,5.56256e-08,68.649
65.69,-1.01189e-08,5.56105e-08,68.5061
65.7,-1.00997e-08,5.55947e-08,68.3632
65.71,-1.00806e-08,5.55783e-08,68.2203
65.72,-1.00614e-08,5.55612e-08,68.0775
65.73,-1.00422e-08,5.55436e-08,67.9346
65.74,-1.00229e-08,5.55253e-08,67.7917
65.75,-1.00037e-08,5.55066e-08,67.6488
65.76,-9.98444e-09,5.54873e-08,67.5059
65.77,-9.96531e-09,5.54676e-08,67.3629
65.78,-9.94617e-09,5.54474e-08,67.22
65.79,-9.92704e-09,5.54268e-08,67.0771
65.8,-9.90803e-09,5.54056e-08,66.9342
65.81,-9.88899e-09,5.53841e-08,66.7912
65.82,-9.86995e-09,5.53623e-08,66.6483
65.83,-9.85108e-09,5.53399e-08,66.5054
65.84,-9.83212e-09,5.53173e-08,66.3624
65.85,-9.81325e-09,5.52944e-08,66.2195
65.86,-9.79452e-09,5.5271e-08,66.0765
65.87,-9.77581e-09,5.52473e-08,65.9335
65.88,-9.75685e-09,5.52236e-08,65.7906
65.89,-9.73769e-09,5.52e-08,65.6476
65.9,-9.7187e-09,5.51757e-08,65.5046
65.91,-9.70049e-09,5.51503e-08,65.3616
65.92,-9.68179e-09,5.51252e-08,65.2186
65.93,-9.66322e-09,5.50995e-08,65.0757
65.94,-9.64467e-09,5.50736e-08,64.9327
65.95,-9.62611e-09,5.50476e-08,64.7897
65.96,-9.60755e-09,5.50215e-08,64.6467
65.97,-9.58903e-09,5.49949e-08,64.5037
65.98,-9.57043e-09,5.49682e-08,64.3607
65.99,-9.55185e-09,5.49412e-08,64.2176
66,-9.5332e-09,5.49142e-08,64.0746
66.01,-9.51466e-09,5.48867e-08,63.9316
66.02,-9.496e-09,5.48592e-08,63.7886
66.03,-9.47734e-09,5.48314e-08,63.6456
66.04,-9.45865e-09,5.48035e-08,63.5026
66.05,-9.43992e-09,5.47753e-08,63.3595
66.06,-9.42116e-09,5.47469e-08,63.2165
66.07,-9.40235e-09,5.47182e-08,63.0735
66.08,-9.3836e-09,5.46893e-08,62.9304
66.09,-9.36473e-09,5.46602e-08,62.7874
66.1,-9.34571e-09,5.46309e-08,62.6444
66.11,-9.32661e-09,5.46016e-08,62.5013
66.12,-9.30754e-09,5.45719e-08,62.3583
66.13,-9.28832e-09,5.4542e-08,62.2152
66.14,-9.26896e-09,5.4512e-08,62.0722
66.15,-9.24947e-09,5.44818e-08,61.9291
66.16,-9.23e-09,5.44512e-08,61.7861
66.17,-9.2104e-09,5.44206e-08,61.6431
66.18,-9.19067e-09,5.43898e-08,61.5
66.19,-9.17083e-09,5.43587e-08,61.357
66.2,-9.1507e-09,5.43277e-08,61.2139
66.21,-9.13051e-09,5.42965e-08,61.0709
66.22,-9.11022e-09,5.42649e-08,60.9278
66.23,-9.08968e-09,5.42333e-08,60.7848
66.24,-9.06909e-09,5.42013e-08,60.6417
66.25,-9.04831e-09,5.41691e-08,60.4987
66.26,-9.02721e-09,5.41368e-08,60.3556
66.27,-9.00601e-09,5.41042e-08,60.2126
66.28,-8.9846e-09,5.40715e-08,60.0695
66.29,-8.96293e-09,5.40385e-08,59.9265
66.3,-8.94112e-09,5.40053e-08,59.7834
66.31,-8.919e-09,5.3972e-08,59.6404
66.32,-8.89665e-09,5.39383e-08,59.4974
66.33,-8.87407e-09,5.39045e-08,59.3543
66.34,-8.85137e-09,5.38703e-08,59.2113
66.35,-8.82825e-09,5.3836e-08,59.0683
66.36,-8.80511e-09,5.38026e-08,58.9252
66.37,-8.7765e-09,5.37812e-08,58.7822
66.38,-8.73621e-09,5.37601e-08,58.6394
66.39,-8.69644e-09,5.37316e-08,58.4968
66.4,-8.68729e-09,5.36757e-08,58.3543
66.41,-8.69987e-09,5.36007e-08,58.212
66.42,-8.72569e-09,5.35137e-08,58.0698
66.43,-8.75944e-09,5.34194e-08,57.9277
66.44,-8.79752e-09,5.33206e-08,57.7857
66.45,-8.83725e-09,5.32196e-08,57.6438
66.46,-8.87725e-09,5.31175e-08,57.5021
66.47,-8.91644e-09,5.30151e-08,57.3605
66.48,-8.95421e-09,5.29134e-08,57.219
66.49,-8.99018e-09,5.28119e-08,57.0777
66.5,-9.01636e-09,5.27179e-08,56.9364
66.51,-9.02014e-09,5.26417e-08,56.7952
66.52,-9.00711e-09,5.25792e-08,56.654
66.53,-8.9823e-09,5.25261e-08,56.5128
66.54,-8.9497e-09,5.24791e-08,56.3716
66.55,-8.91184e-09,5.24359e-08,56.2304
66.56,-8.87058e-09,5.23951e-08,56.0892
66.57,-8.8272e-09,5.23554e-08,55.948
66.58,-8.78238e-09,5.23163e-08,55.8068
66.59,-8.7366e-09,5.22773e-08,55.6655
66.6,-8.69029e-09,5.22379e-08,55.5243
66.61,-8.6434e-09,5.2198e-08,55.383
66.62,-8.59634e-09,5.21577e-08,55.2417
66.63,-8.54911e-09,5.21168e-08,55.1004
66.64,-8.50131e-09,5.20749e-08,54.9592
66.65,-8.45367e-09,5.20324e-08,54.8179
66.66,-8.4057e-09,5.1989e-08,54.6766
66.67,-8.35736e-09,5.19449e-08,54.5352
66.68,-8.3091e-09,5.18995e-08,54.3939
66.69,-8.2601e-09,5.18537e-08,54.2526
66.7,-8.21082e-09,5.18068e-08,54.1112
66.71,-8.16126e-09,5.17592e-08,53.9699
66.72,-8.11102e-09,5.17105e-08,53.8285
66.73,-8.06021e-09,5.16611e-08,53.6871
66.74,-8.00869e-09,5.16108e-08,53.5458
66.75,-7.95647e-09,5.15596e-08,53.4044
66.76,-7.90367e-09,5.15074e-08,53.2629
66.77,-7.84994e-09,5.14543e-08,53.1215
66.78,-7.79531e-09,5.14005e-08,52.9801
66.79,-7.73976e-09,5.13451e-08,52.8386
66.8,-7.68322e-09,5.1289e-08,52.6972
66.81,-7.62565e-09,5.1232e-08,52.5557
66.82,-7.56713e-09,5.11737e-08,52.4142
66.83,-7.50738e-09,5.11147e-08,52.2727
66.84,-7.44619e-09,5.10548e-08,52.1312
66.85,-7.38363e-09,5.09937e-08,51.9897
66.86,-7.31971e-09,5.09314e-08,51.8482
66.87,-7.25416e-09,5.08682e-08,51.7066
66.88,-7.18713e-09,5.08038e-08,51.565
66.89,-7.11831e-09,5.07382e-08,51.4235
66.9,-7.04742e-09,5.06715e-08,51.2819
66.91,-6.97485e-09,5.06037e-08,51.1402
66.92,-6.9004e-09,5.05343e-08,50.9986
66.93,-6.82364e-09,5.0464e-08,50.857
66.94,-6.74495e-09,5.03924e-08,50.7153
66.95,-6.66373e-09,5.03196e-08,50.5736
66.96,-6.57992e-09,5.02453e-08,50.4319
66.97,-6.49352e-09,5.01697e-08,50.2902
66.98,-6.40451e-09,5.00926e-08,50.1484
66.99,-6.31272e-09,5.00139e-08,50.0067
67,-6.21764e-09,4.9934e-08,49.8649
67.01,-6.11931e-09,4.98523e-08,49.7231
67.02,-6.0175e-09,4.97691e-08,49.5813
67.03,-5.91213e-09,4.96843e-08,49.4394
67.04,-5.80304e-09,4.95976e-08,49.2976
67.05,-5.68957e-09,4.95095e-08,49.1557
67.06,-5.57179e-09,4.942e-08,49.0137
67.07,-5.44932e-09,4.93285e-08,48.8718
67.08,-5.32182e-09,4.92354e-08,48.7298
67.09,-5.18942e-09,4.914e-08,48.5878
67.1,-5.05128e-09,4.90431e-08,48.4458
67.11,-4.90738e-09,4.89441e-08,48.3037
67.12,-4.7573e-09,4.88427e-08,48.1617
67.13,-4.60035e-09,4.87398e-08,48.0195
67.14,-4.43637e-09,4.86345e-08,47.8774
67.15,-4.26449e-09,4.85271e-08,47.7352
67.16,-4.08414e-09,4.84175e-08,47.593
67.17,-3.89494e-09,4.83062e-08,47.4507
67.18,-3.69632e-09,4.81923e-08,47.3085
67.19,-3.50803e-09,4.81057e-08,47.1661
67.2,-3.35584e-09,4.8083e-08,47.0238
67.21,-3.22329e-09,4.80989e-08,46.8815
67.22,-3.10055e-09,4.8133e-08,46.7391
67.23,-3.04171e-09,4.81052e-08,46.5968
67.24,-3.03898e-09,4.80108e-08,46.4545
67.25,-3.06424e-09,4.78726e-08,46.3121
67.26,-3.09985e-09,4.77056e-08,46.1698
67.27,-3.13377e-09,4.75181e-08,46.0274
67.28,-3.15863e-09,4.73157e-08,45.8851
67.29,-3.14318e-09,4.70696e-08,45.7427
67.3,-3.0244e-09,4.67083e-08,45.6003
67.31,-2.82857e-09,4.62716e-08,45.4579
67.32,-2.5752e-09,4.57866e-08,45.3155
67.33,-2.27451e-09,4.52686e-08,45.173
67.34,-1.87493e-09,4.4791e-08,45.0305
67.35,-1.34189e-09,4.44e-08,44.8881
67.36,-7.10397e-10,4.40534e-08,44.7456
67.37,1.31992e-12,4.3725e-08,44.6031
67.38,7.87261e-10,4.33986e-08,44.4607
67.39,1.64786e-09,4.30629e-08,44.3183
67.4,2.58925e-09,4.27101e-08,44.1759
67.41,3.62298e-09,4.23337e-08,44.0336
67.42,4.76595e-09,4.19282e-08,43.8913
67.43,6.0403e-09,4.14876e-08,43.7491
67.44,7.47559e-09,4.10043e-08,43.607
67.45,9.11253e-09,4.04703e-08,43.4649
67.46,1.10067e-08,3.98741e-08,43.323
67.47,1.32371e-08,3.91991e-08,43.1812
67.48,1.59225e-08,3.84208e-08,43.0396
67.49,1.93662e-08,3.76438e-08,42.8983
67.5,2.43976e-08,3.78417e-08,42.7574
67.51,3.07009e-08,3.97124e-08,42.6172
67.52,4.21845e-08,4.62747e-08,42.479
67.53,5.85117e-08,4.92038e-08,42.3437
67.54,7.65444e-08,5.15356e-08,42.2079
67.55,9.31123e-08,5.40471e-08,42.07
67.56,1.08393e-07,5.60701e-08,41.9307
67.57,1.22431e-07,5.7646e-08,41.7904
67.58,1.35292e-07,5.88412e-08,41.6495
67.59,1.4705e-07,5.97229e-08,41.5082
67.6,1.57782e-07,6.03545e-08,41.3665
67.61,1.67564e-07,6.07894e-08,41.2246
67.62,1.76471e-07,6.10719e-08,41.0825
67.63,1.84573e-07,6.12381e-08,40.9402
67.64,1.91937e-07,6.1317e-08,40.7979
67.65,1.98627e-07,6.13304e-08,40.6555
67.66,2.047e-07,6.12971e-08,40.5129
67.67,2.10211e-07,6.123e-08,40.3704
67.68,2.1521e-07,6.11403e-08,40.2278
67.69,2.19742e-07,6.10359e-08,40.0851
67.7,2.2385e-07,6.09226e-08,39.9425
67.71,2.27572e-07,6.08057e-08,39.7998
67.72,2.30944e-07,6.06874e-08,39.6571
67.73,2.33999e-07,6.05715e-08,39.5143
67.74,2.36764e-07,6.04591e-08,39.3716
67.75,2.39269e-07,6.03515e-08,39.2289
67.76,2.41536e-07,6.02492e-08,39.0861
67.77,2.43588e-07,6.01529e-08,38.9434
67.78,2.45445e-07,6.00629e-08,38.8006
67.79,2.47126e-07,5.99786e-08,38.6579
67.8,2.48647e-07,5.99008e-08,38.5151
67.81,2.50024e-07,5.98291e-08,38.3723
67.82,2.51269e-07,5.97632e-08,38.2296
67.83,2.52396e-07,5.97028e-08,38.0868
67.84,2.53415e-07,5.96471e-08,37.944
67.85,2.54337e-07,5.95962e-08,37.8013
67.86,2.55171e-07,5.95494e-08,37.6585
67.87,2.55926e-07,5.9507e-08,37.5157
67.88,2.56608e-07,5.94682e-08,37.3729
67.89,2.57226e-07,5.94326e-08,37.2302
67.9,2.57784e-07,5.94003e-08,37.0874
67.91,2.58289e-07,5.93713e-08,36.9446
67.92,2.58745e-07,5.93443e-08,36.8018
67.93,2.59159e-07,5.932e-08,36.6591
67.94,2.59533e-07,5.92981e-08,36.5163
67.95,2.59871e-07,5.92783e-08,36.3735
67.96,2.60176e-07,5.92603e-08,36.2308
67.97,2.60453e-07,5.92441e-08,36.088
67.98,2.60703e-07,5.92287e-08,35.9452
67.99,2.60929e-07,5.92151e-08,35.8024
68,2.61134e-07,5.92032e-08,35.6597
68.01,2.61319e-07,5.91914e-08,35.5169
68.02,2.61487e-07,5.91814e-08,35.3741
68.03,2.61638e-07,5.91725e-08,35.2313
68.04,2.61775e-07,5.91643e-08,35.0886
68.05,2.61898e-07,5.91571e-08,34.9458
68.06,2.6201e-07,5.91503e-08,34.803
68.07,2.62112e-07,5.91444e-08,34.6602
68.08,2.62203e-07,5.91387e-08,34.5175
68.09,2.62286e-07,5.91337e-08,34.3747
68.1,2.62361e-07,5.91291e-08,34.2319
68.11,2.62429e-07,5.9125e-08,34.0891
68.12,2.6249e-07,5.91207e-08,33.9464
68.13,2.62545e-07,5.91173e-08,33.8036
68.14,2.62595e-07,5.91142e-08,33.6608
68.15,2.62641e-07,5.91117e-08,33.5181
68.16,2.62682e-07,5.91097e-08,33.3753
68.17,2.62719e-07,5.91072e-08,33.2325
68.18,2.62752e-07,5.91052e-08,33.0897
68.19,2.62782e-07,5.91036e-08,32.947
68.2,2.6281e-07,5.91021e-08,32.8042
68.21,2.62834e-07,5.91006e-08,32.6614
68.22,2.62857e-07,5.90992e-08,32.5186
68.23,2.62877e-07,5.90982e-08,32.3759
68.24,2.62896e-07,5.90971e-08,32.2331
68.25,2.62912e-07,5.90962e-08,32.0903
68.26,2.62927e-07,5.90954e-08,31.9475
68.27,2.62941e-07,5.90946e-08,31.8048
68.28,2.62953e-07,5.90938e-08,31.662
68.29,2.62964e-07,5.90931e-08,31.5192
68.3,2.62974e-07,5.90926e-08,31.3764
68.31,2.62983e-07,5.90919e-08,31.2337
68.32,2.62991e-07,5.90915e-08,31.0909
68.33,2.62999e-07,5.90911e-08,30.9481
68.34,2.63006e-07,5.90907e-08,30.8054
68.35,2.63012e-07,5.90907e-08,30.6626
68.36,2.63017e-07,5.909e-08,30.5198
68.37,2.63022e-07,5.90894e-08,30.377
68.38,2.63027e-07,5.90894e-08,30.2343
68.39,2.63031e-07,5.90892e-08,30.0915
68.4,2.63035e-07,5.90885e-08,29.9487
68.41,2.63038e-07,5.90887e-08,29.8059
68.42,2.63041e-07,5.90889e-08,29.6632
68.43,2.63043e-07,5.90876e-08,29.5204
68.44,2.63046e-07,5.90881e-08,29.3776
68.45,2.63049e-07,5.90882e-08,29.2348
68.46,2.6305e-07,5.90876e-08,29.0921
68.47,2.63051e-07,5.90881e-08,28.9493
68.48,2.63053e-07,5.90876e-08,28.8065
68.49,2.63055e-07,5.90873e-08,28.6637
68.5,2.63058e-07,5.9087e-08,28.521
68.51,2.63059e-07,5.90862e-08,28.3782
68.52,2.6306e-07,5.90867e-08,28.2354
68.53,2.6306e-07,5.90872e-08,28.0926
68.54,2.63061e-07,5.90877e-08,27.9499
68.55,2.63062e-07,5.90881e-08,27.8071
68.56,2.63062e-07,5.90886e-08,27.6643
68.57,2.63063e-07,5.90891e-08,27.5216
68.58,2.63064e-07,5.90896e-08,27.3788
68.59,2.63064e-07,5.909e-08,27.236
68.6,2.63065e-07,5.90905e-08,27.0932
68.61,2.63066e-07,5.9091e-08,26.9505
68.62,2.63066e-07,5.90915e-08,26.8077
68.63,2.63067e-07,5.9092e-08,26.6649
68.64,2.63068e-07,5.90924e-08,26.5221
68.65,2.63068e-07,5.90929e-08,26.3794
68.66,2.63069e-07,5.90934e-08,26.2366
68.67,2.6307e-07,5.90939e-08,26.0938
68.68,2.6307e-07,5.90943e-08,25.951
68.69,2.63071e-07,5.90948e-08,25.8083
68.7,2.63071e-07,5.90953e-08,25.6655
68.71,2.63072e-07,5.90958e-08,25.5227
68.72,2.63072e-07,5.9096e-08,25.3799
68.73,2.63072e-07,5.90955e-08,25.2372
68.74,2.63072e-07,5.9095e-08,25.0944
68.75,2.63071e-07,5.90945e-08,24.9516
68.76,2.63071e-07,5.90941e-08,24.8089
68.77,2.6307e-07,5.90936e-08,24.6661
